length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, updoad_device_time, blockingKernelTimeoutDetected, 
128, 1, 0, 82.300, 131.499, 1.713, 184.283, 1.666, 179.960, 177.920, 0.000, 178.239, 0.000, 0.140, 19.840, 0.000, 
128, 1, 0, 82.647, 127.957, 1.716, 184.549, 1.420, 179.934, 178.560, 0.000, 177.759, 0.000, 0.179, 19.040, 0.000, 
128, 1, 0, 82.667, 127.938, 1.595, 184.061, 1.615, 180.412, 178.079, 0.000, 177.600, 0.000, 0.123, 20.320, 0.000, 
128, 1, 0, 82.282, 130.937, 1.638, 184.995, 1.624, 179.627, 178.399, 0.000, 177.600, 0.000, 0.199, 19.200, 0.000, 
128, 1, 0, 83.437, 132.684, 1.560, 184.123, 1.673, 180.098, 178.240, 0.000, 178.240, 0.000, 0.133, 19.200, 0.000, 
128, 1, 0, 83.764, 127.429, 1.684, 184.231, 1.575, 180.374, 177.760, 0.000, 177.440, 0.000, 0.191, 18.880, 0.000, 
129, 1, 0, 84.421, 135.482, 1.752, 186.507, 1.555, 181.250, 179.360, 0.000, 178.719, 0.000, 0.175, 18.880, 0.000, 
129, 1, 0, 82.528, 131.003, 1.531, 185.807, 1.526, 181.174, 179.359, 0.000, 179.360, 0.000, 0.157, 19.040, 0.000, 
129, 1, 0, 83.094, 132.673, 1.634, 185.860, 1.569, 181.228, 180.000, 0.000, 178.880, 0.000, 0.139, 18.880, 0.000, 
129, 1, 0, 72.098, 128.189, 1.600, 185.620, 1.679, 181.765, 179.520, 0.000, 178.879, 0.000, 0.096, 18.080, 0.000, 
129, 1, 0, 71.810, 126.126, 1.703, 185.908, 1.527, 181.408, 179.519, 0.000, 179.520, 0.000, 0.145, 19.520, 0.000, 
129, 1, 0, 84.059, 132.934, 1.616, 185.566, 1.624, 181.362, 180.159, 0.000, 178.880, 0.000, 0.134, 19.360, 0.000, 
129, 1, 0, 82.966, 129.792, 1.649, 185.559, 1.652, 181.707, 179.360, 0.000, 178.879, 0.000, 0.140, 18.880, 0.000, 
129, 1, 0, 84.760, 128.758, 1.705, 186.271, 1.535, 181.305, 179.519, 0.000, 179.040, 0.000, 0.224, 19.040, 0.000, 
129, 1, 0, 84.168, 129.402, 1.870, 185.595, 1.563, 181.195, 180.159, 0.000, 178.880, 0.000, 0.171, 19.360, 0.000, 
129, 1, 0, 82.295, 129.839, 1.666, 185.541, 1.479, 181.907, 179.520, 0.000, 178.719, 0.000, 0.215, 19.520, 0.000, 
130, 1, 0, 83.845, 139.126, 1.632, 188.071, 1.655, 182.338, 180.799, 0.000, 180.160, 0.000, 0.155, 19.040, 0.000, 
130, 1, 0, 84.810, 134.320, 1.716, 186.785, 1.612, 182.361, 180.799, 0.000, 180.800, 0.000, 0.164, 18.560, 0.000, 
130, 1, 0, 73.141, 134.150, 1.642, 187.502, 1.649, 182.629, 181.760, 0.000, 180.319, 0.000, 0.177, 19.840, 0.000, 
130, 1, 0, 83.965, 135.242, 1.748, 187.588, 1.573, 182.569, 180.639, 0.000, 180.000, 0.000, 0.171, 19.520, 0.000, 
130, 1, 0, 84.264, 136.142, 1.576, 187.314, 1.595, 182.782, 180.640, 0.000, 180.799, 0.000, 0.238, 19.040, 0.000, 
130, 1, 0, 83.617, 135.242, 1.687, 187.282, 1.647, 182.517, 181.440, 0.000, 180.159, 0.000, 0.188, 19.520, 0.000, 
130, 1, 0, 81.487, 135.378, 1.695, 187.528, 1.700, 183.919, 180.959, 0.000, 180.160, 0.000, 0.241, 18.560, 0.000, 
130, 1, 0, 86.201, 131.843, 1.679, 186.662, 1.660, 182.545, 180.800, 0.000, 180.639, 0.000, 0.164, 19.039, 0.000, 
130, 1, 0, 71.909, 135.182, 1.671, 187.090, 1.624, 182.596, 181.439, 0.000, 180.000, 0.000, 0.189, 20.320, 0.000, 
130, 1, 0, 83.724, 132.410, 1.662, 186.687, 1.621, 183.156, 181.279, 0.000, 180.000, 0.000, 0.153, 19.520, 0.000, 
131, 1, 0, 72.802, 136.094, 1.672, 188.691, 1.681, 184.295, 182.080, 0.000, 181.759, 0.000, 0.132, 18.880, 0.000, 
131, 1, 0, 84.312, 136.246, 1.704, 188.400, 1.582, 184.000, 182.719, 0.000, 181.440, 0.000, 0.186, 19.520, 0.000, 
131, 1, 0, 72.615, 135.515, 1.676, 188.370, 1.583, 184.524, 182.080, 0.000, 181.279, 0.000, 0.147, 19.200, 0.000, 
131, 1, 0, 73.798, 133.931, 1.700, 188.673, 1.641, 183.947, 182.560, 0.000, 182.399, 0.000, 0.148, 18.880, 0.000, 
131, 1, 0, 83.380, 139.037, 1.671, 188.624, 1.570, 183.913, 182.879, 0.000, 181.600, 0.000, 0.207, 19.680, 0.000, 
131, 1, 0, 82.934, 136.001, 1.759, 188.039, 1.624, 184.291, 182.080, 0.000, 181.439, 0.000, 0.170, 18.880, 0.000, 
131, 1, 0, 82.372, 138.111, 1.682, 188.958, 1.553, 183.820, 182.399, 0.000, 181.440, 0.000, 0.212, 19.360, 0.000, 
131, 1, 0, 83.585, 137.091, 1.748, 188.204, 1.602, 183.850, 183.040, 0.000, 181.439, 0.000, 0.147, 18.720, 0.000, 
131, 1, 0, 83.277, 137.545, 1.707, 188.667, 1.637, 184.246, 182.240, 0.000, 181.599, 0.000, 0.166, 19.360, 0.000, 
131, 1, 0, 82.310, 138.985, 1.670, 188.714, 1.633, 184.014, 182.079, 0.000, 181.440, 0.000, 0.165, 18.560, 0.000, 
132, 1, 0, 73.503, 133.490, 1.639, 190.052, 1.780, 185.271, 184.000, 0.000, 182.719, 0.000, 0.149, 18.560, 0.000, 
132, 1, 0, 84.557, 139.110, 1.849, 189.464, 1.628, 185.908, 183.199, 0.000, 182.720, 0.000, 0.201, 19.200, 0.000, 
132, 1, 0, 83.340, 136.818, 1.757, 190.147, 1.705, 185.339, 183.200, 0.000, 182.719, 0.000, 0.152, 20.000, 0.000, 
132, 1, 0, 84.892, 137.949, 1.646, 189.491, 1.732, 185.503, 183.998, 0.000, 182.720, 0.000, 0.156, 18.720, 0.000, 
132, 1, 0, 82.964, 138.971, 1.580, 189.456, 1.699, 186.021, 183.359, 0.000, 183.040, 0.000, 0.195, 18.880, 0.000, 
132, 1, 0, 73.429, 134.915, 1.590, 190.146, 1.534, 185.250, 183.200, 0.000, 182.879, 0.000, 0.174, 19.200, 0.000, 
132, 1, 0, 84.931, 137.844, 1.557, 189.274, 1.438, 185.189, 183.840, 0.000, 182.879, 0.000, 0.172, 19.360, 0.000, 
132, 1, 0, 84.443, 139.709, 1.548, 189.389, 1.606, 185.591, 183.519, 0.000, 182.720, 0.000, 0.213, 19.360, 0.000, 
132, 1, 0, 84.683, 138.354, 1.632, 190.280, 1.500, 185.211, 183.520, 0.000, 182.880, 0.000, 0.221, 19.200, 0.000, 
132, 1, 0, 84.076, 138.750, 1.649, 189.802, 1.522, 184.983, 183.840, 0.000, 182.879, 0.000, 0.237, 19.520, 0.000, 
133, 1, 0, 85.910, 139.406, 1.667, 191.210, 1.579, 187.187, 184.799, 0.000, 184.000, 0.000, 0.197, 18.400, 0.000, 
133, 1, 0, 85.327, 138.293, 1.662, 191.605, 1.571, 186.494, 184.960, 0.000, 184.160, 0.000, 0.144, 19.200, 0.000, 
133, 1, 0, 83.617, 139.718, 1.593, 191.398, 1.622, 186.626, 185.600, 0.000, 183.999, 0.000, 0.170, 19.200, 0.000, 
133, 1, 0, 85.270, 142.304, 1.614, 190.925, 1.602, 187.032, 184.799, 0.000, 184.000, 0.000, 0.173, 20.640, 0.000, 
133, 1, 0, 83.832, 141.416, 1.631, 191.445, 1.502, 186.668, 184.640, 0.000, 184.480, 0.000, 0.229, 19.520, 0.000, 
133, 1, 0, 84.048, 138.729, 1.819, 190.857, 1.755, 186.293, 185.120, 0.000, 184.159, 0.000, 0.226, 19.680, 0.000, 
133, 1, 0, 84.384, 137.668, 1.623, 191.134, 1.550, 187.211, 184.639, 0.000, 184.160, 0.000, 0.171, 19.840, 0.000, 
133, 1, 0, 83.345, 140.968, 1.679, 191.169, 1.684, 186.431, 184.800, 0.000, 184.800, 0.000, 0.154, 18.720, 0.000, 
133, 1, 0, 84.716, 139.451, 1.741, 190.665, 1.701, 186.372, 185.120, 0.000, 183.999, 0.000, 0.156, 18.560, 0.000, 
133, 1, 0, 83.792, 139.451, 1.878, 190.829, 1.540, 186.987, 184.959, 0.000, 184.320, 0.000, 0.147, 18.720, 0.000, 
134, 1, 0, 87.773, 143.015, 1.835, 192.091, 1.481, 187.898, 186.080, 0.000, 185.760, 0.000, 0.194, 19.200, 0.000, 
134, 1, 0, 85.043, 145.419, 1.831, 192.211, 1.650, 188.019, 186.560, 0.000, 185.279, 0.000, 0.207, 19.360, 0.000, 
134, 1, 0, 85.714, 140.669, 1.727, 192.403, 1.651, 188.494, 186.079, 0.000, 185.440, 0.000, 0.143, 19.840, 0.000, 
134, 1, 0, 84.279, 141.875, 1.737, 192.559, 1.667, 188.037, 185.920, 0.000, 185.919, 0.000, 0.152, 18.719, 0.000, 
134, 1, 0, 86.066, 137.894, 1.579, 192.142, 1.793, 187.791, 186.720, 0.000, 185.600, 0.000, 0.140, 18.560, 0.000, 
134, 1, 0, 84.175, 142.878, 1.753, 192.742, 1.609, 188.091, 186.079, 0.000, 185.440, 0.000, 0.206, 18.720, 0.000, 
134, 1, 0, 75.445, 138.970, 1.733, 192.211, 1.741, 188.039, 186.080, 0.000, 186.399, 0.000, 0.186, 19.040, 0.000, 
134, 1, 0, 87.740, 137.729, 1.692, 192.513, 4.592, 188.342, 185.919, 0.000, 185.280, 0.000, 0.196, 20.640, 0.000, 
134, 1, 0, 85.296, 143.966, 1.813, 192.923, 1.661, 187.788, 186.399, 0.000, 185.600, 0.000, 0.190, 19.360, 0.000, 
134, 1, 0, 76.857, 134.364, 1.730, 192.261, 1.499, 187.766, 185.920, 0.000, 185.439, 0.000, 0.170, 20.320, 0.000, 
135, 1, 0, 79.710, 138.639, 1.735, 194.206, 1.641, 190.156, 187.519, 0.000, 186.720, 0.000, 0.142, 19.200, 0.000, 
135, 1, 0, 86.794, 136.640, 1.560, 193.915, 1.644, 189.376, 187.520, 0.000, 186.559, 0.000, 0.143, 19.360, 0.000, 
135, 1, 0, 86.818, 141.816, 1.611, 193.532, 1.641, 189.351, 187.840, 0.000, 186.879, 0.000, 0.157, 18.880, 0.000, 
135, 1, 0, 86.684, 136.555, 1.777, 193.748, 1.657, 189.743, 187.679, 0.000, 186.880, 0.000, 0.149, 18.720, 0.000, 
135, 1, 0, 86.625, 139.315, 1.558, 194.019, 1.766, 189.477, 187.360, 0.000, 188.159, 0.000, 0.143, 18.880, 0.000, 
135, 1, 0, 87.550, 137.133, 1.741, 194.039, 1.601, 189.207, 187.839, 0.000, 186.880, 0.000, 0.144, 18.720, 0.000, 
135, 1, 0, 87.308, 139.807, 1.716, 193.816, 1.577, 190.006, 187.520, 0.000, 186.880, 0.000, 0.160, 20.480, 0.000, 
135, 1, 0, 87.054, 139.742, 1.717, 193.849, 1.667, 189.415, 187.839, 0.000, 187.200, 0.000, 0.156, 18.880, 0.000, 
135, 1, 0, 88.138, 137.956, 1.698, 193.627, 1.632, 189.399, 187.839, 0.000, 186.720, 0.000, 0.150, 19.040, 0.000, 
135, 1, 0, 87.286, 138.673, 1.822, 194.139, 1.537, 189.249, 187.360, 0.000, 186.879, 0.000, 0.147, 19.040, 0.000, 
136, 1, 0, 88.833, 142.833, 1.595, 194.941, 1.658, 190.576, 188.799, 0.000, 188.960, 0.000, 0.135, 19.360, 0.000, 
136, 1, 0, 88.260, 143.417, 1.693, 195.023, 1.583, 191.028, 188.799, 0.000, 188.000, 0.000, 0.129, 19.200, 0.000, 
136, 1, 0, 88.127, 140.915, 1.682, 195.631, 1.571, 190.497, 189.120, 0.000, 188.639, 0.000, 0.166, 18.560, 0.000, 
136, 1, 0, 88.816, 139.304, 1.648, 194.931, 1.603, 190.552, 189.119, 0.000, 188.000, 0.000, 0.169, 19.200, 0.000, 
136, 1, 0, 90.245, 141.673, 1.586, 195.521, 1.626, 191.011, 188.799, 0.000, 188.000, 0.000, 0.151, 19.360, 0.000, 
136, 1, 0, 87.899, 139.506, 1.584, 194.937, 1.580, 190.648, 188.640, 0.000, 189.119, 0.000, 0.154, 19.040, 0.000, 
136, 1, 0, 88.675, 141.727, 1.745, 194.787, 1.768, 190.631, 189.120, 0.000, 188.160, 0.000, 0.151, 19.040, 0.000, 
136, 1, 0, 87.920, 138.730, 1.583, 195.378, 1.565, 190.570, 188.639, 0.000, 188.000, 0.000, 0.133, 19.200, 0.000, 
136, 1, 0, 87.567, 141.590, 1.702, 194.869, 1.738, 190.275, 189.120, 0.000, 189.119, 0.000, 0.136, 19.680, 0.000, 
136, 1, 0, 87.607, 139.034, 1.680, 194.932, 1.471, 190.884, 188.480, 0.000, 187.839, 0.000, 0.143, 18.720, 0.000, 
137, 1, 0, 89.591, 139.109, 1.954, 196.883, 1.547, 191.871, 190.239, 0.000, 190.080, 0.000, 0.140, 18.400, 0.000, 
137, 1, 0, 88.934, 143.623, 1.649, 195.904, 1.518, 192.024, 190.880, 0.000, 189.439, 0.000, 0.175, 18.880, 0.000, 
137, 1, 0, 89.587, 144.408, 1.770, 196.167, 1.623, 192.537, 190.240, 0.000, 189.599, 0.000, 0.180, 19.840, 0.000, 
137, 1, 0, 88.111, 139.428, 1.644, 196.659, 1.556, 191.935, 189.919, 0.000, 190.240, 0.000, 0.136, 18.880, 0.000, 
137, 1, 0, 88.959, 141.741, 1.634, 196.360, 1.576, 191.965, 190.719, 0.000, 189.600, 0.000, 0.163, 18.240, 0.000, 
137, 1, 0, 80.377, 142.585, 1.546, 197.110, 1.685, 191.939, 190.240, 0.000, 189.439, 0.000, 0.156, 19.040, 0.000, 
137, 1, 0, 88.966, 141.385, 1.713, 196.190, 1.665, 192.023, 190.560, 0.000, 189.599, 0.000, 0.159, 19.519, 0.000, 
137, 1, 0, 88.345, 142.283, 1.628, 196.068, 1.667, 192.370, 189.759, 0.000, 189.440, 0.000, 0.146, 20.000, 0.000, 
137, 1, 0, 90.317, 140.675, 1.731, 196.501, 1.759, 191.981, 189.920, 0.000, 190.079, 0.000, 0.129, 19.200, 0.000, 
137, 1, 0, 88.434, 143.614, 1.817, 196.019, 1.615, 191.678, 191.040, 0.000, 189.439, 0.000, 0.166, 19.520, 0.000, 
138, 1, 0, 88.369, 139.562, 1.696, 198.116, 1.633, 193.199, 191.199, 0.000, 191.040, 0.000, 0.137, 18.880, 0.000, 
138, 1, 0, 91.205, 143.964, 1.669, 197.832, 1.720, 193.757, 191.359, 0.000, 191.200, 0.000, 0.143, 18.400, 0.000, 
138, 1, 0, 90.096, 141.317, 1.779, 197.943, 1.545, 194.363, 191.680, 0.000, 190.719, 0.000, 0.138, 20.800, 0.000, 
138, 1, 0, 89.556, 145.482, 1.665, 198.430, 1.646, 193.281, 191.360, 0.000, 191.839, 0.000, 0.132, 18.720, 0.000, 
138, 1, 0, 89.362, 140.854, 1.606, 197.515, 1.495, 193.201, 191.999, 0.000, 191.040, 0.000, 0.122, 19.200, 0.000, 
138, 1, 0, 90.633, 144.908, 1.650, 197.977, 1.707, 193.771, 191.359, 0.000, 190.880, 0.000, 0.207, 19.680, 0.000, 
138, 1, 0, 90.113, 141.106, 1.714, 197.405, 1.502, 193.180, 191.360, 0.000, 191.199, 0.000, 0.155, 19.520, 0.000, 
138, 1, 0, 90.303, 140.888, 1.651, 197.728, 1.622, 193.569, 191.520, 0.000, 190.879, 0.000, 0.146, 19.040, 0.000, 
138, 1, 0, 89.345, 140.500, 1.681, 198.072, 1.634, 193.136, 191.199, 0.000, 190.720, 0.000, 0.170, 18.880, 0.000, 
138, 1, 0, 91.065, 142.615, 1.752, 197.458, 1.659, 193.172, 191.999, 0.000, 190.880, 0.000, 0.188, 18.720, 0.000, 
139, 1, 0, 89.919, 141.715, 1.722, 199.403, 1.574, 194.971, 192.480, 0.000, 192.000, 0.000, 0.161, 18.240, 0.000, 
139, 1, 0, 90.598, 146.927, 1.730, 198.811, 1.644, 194.458, 192.639, 0.000, 192.960, 0.000, 0.213, 18.720, 0.000, 
139, 1, 0, 90.494, 142.290, 1.755, 198.934, 1.740, 195.091, 192.799, 0.000, 192.000, 0.000, 0.175, 18.400, 0.000, 
139, 1, 0, 89.859, 147.700, 1.798, 199.941, 1.594, 194.666, 192.960, 0.000, 191.999, 0.000, 0.142, 18.880, 0.000, 
139, 1, 0, 90.090, 143.734, 1.729, 198.977, 1.592, 194.526, 192.960, 0.000, 192.159, 0.000, 0.145, 18.400, 0.000, 
139, 1, 0, 90.788, 144.248, 1.555, 198.869, 1.797, 194.806, 192.479, 0.000, 192.000, 0.000, 0.140, 20.480, 0.000, 
139, 1, 0, 90.088, 144.437, 1.539, 198.683, 1.600, 194.409, 192.639, 0.000, 192.480, 0.000, 0.155, 19.040, 0.000, 
139, 1, 0, 90.749, 147.529, 1.720, 199.350, 1.693, 195.121, 192.800, 0.000, 192.159, 0.000, 0.156, 20.640, 0.000, 
139, 1, 0, 90.749, 142.962, 1.757, 199.180, 1.626, 194.431, 192.800, 0.000, 192.159, 0.000, 0.252, 19.200, 0.000, 
139, 1, 0, 90.668, 148.094, 1.689, 199.400, 1.627, 194.543, 193.440, 0.000, 191.999, 0.000, 0.157, 19.040, 0.000, 
140, 1, 0, 91.119, 145.934, 1.579, 200.211, 1.580, 196.637, 194.399, 0.000, 193.440, 0.000, 0.152, 20.320, 0.000, 
140, 1, 0, 91.675, 143.419, 1.702, 200.234, 1.673, 195.856, 194.239, 0.000, 194.240, 0.000, 0.150, 18.560, 0.000, 
140, 1, 0, 90.536, 142.629, 1.635, 200.383, 1.508, 196.125, 193.920, 0.000, 193.439, 0.000, 0.205, 19.200, 0.000, 
140, 1, 0, 92.345, 144.472, 1.689, 200.835, 1.459, 195.781, 194.400, 0.000, 194.079, 0.000, 0.166, 20.960, 0.000, 
140, 1, 0, 90.822, 143.588, 1.772, 200.577, 1.639, 195.935, 194.400, 0.000, 193.439, 0.000, 0.202, 19.200, 0.000, 
140, 1, 0, 91.182, 143.298, 1.863, 201.522, 1.698, 195.844, 194.399, 0.000, 193.440, 0.000, 0.157, 19.200, 0.000, 
140, 1, 0, 91.223, 143.476, 1.613, 200.386, 1.607, 195.903, 194.239, 0.000, 193.600, 0.000, 0.147, 19.840, 0.000, 
140, 1, 0, 91.883, 146.760, 1.686, 200.683, 1.574, 196.344, 193.920, 0.000, 193.599, 0.000, 0.160, 18.560, 0.000, 
140, 1, 0, 90.965, 144.021, 1.638, 200.860, 1.702, 195.944, 194.400, 0.000, 194.079, 0.000, 0.142, 19.360, 0.000, 
140, 1, 0, 91.048, 143.995, 1.666, 200.385, 1.584, 195.909, 194.880, 0.000, 193.439, 0.000, 0.169, 19.200, 0.000, 
141, 1, 0, 91.924, 148.876, 1.696, 202.087, 1.588, 197.419, 195.359, 0.000, 194.720, 0.000, 0.168, 19.200, 0.000, 
141, 1, 0, 92.570, 143.378, 1.626, 201.485, 1.583, 197.324, 195.999, 0.000, 194.720, 0.000, 0.145, 19.040, 0.000, 
141, 1, 0, 91.410, 149.074, 1.649, 201.732, 1.603, 197.711, 195.519, 0.000, 194.720, 0.000, 0.159, 19.040, 0.000, 
141, 1, 0, 93.416, 146.462, 1.798, 201.293, 1.651, 197.378, 195.360, 0.000, 195.359, 0.000, 0.165, 19.840, 0.000, 
141, 1, 0, 92.062, 148.014, 1.595, 201.704, 1.582, 197.614, 195.200, 0.000, 194.879, 0.000, 0.170, 18.720, 0.000, 
141, 1, 0, 91.210, 144.265, 1.844, 202.234, 1.561, 197.338, 195.520, 0.000, 195.039, 0.000, 0.155, 20.160, 0.000, 
141, 1, 0, 91.409, 143.001, 1.542, 201.540, 1.630, 197.028, 195.999, 0.000, 195.040, 0.000, 0.147, 19.520, 0.000, 
141, 1, 0, 92.116, 147.262, 1.634, 202.619, 1.622, 197.372, 195.519, 0.000, 194.720, 0.000, 0.136, 19.360, 0.000, 
141, 1, 0, 91.979, 144.077, 1.697, 201.450, 1.596, 197.282, 196.159, 0.000, 195.040, 0.000, 0.143, 18.720, 0.000, 
141, 1, 0, 91.701, 150.049, 1.986, 201.951, 1.777, 197.785, 195.360, 0.000, 194.879, 0.000, 0.120, 19.040, 0.000, 
142, 1, 0, 91.923, 146.836, 1.553, 202.925, 1.640, 198.372, 196.480, 0.000, 196.639, 0.000, 0.146, 18.560, 0.000, 
142, 1, 0, 92.791, 147.834, 1.765, 202.999, 1.558, 198.906, 196.960, 0.000, 195.999, 0.000, 0.136, 19.040, 0.000, 
142, 1, 0, 92.921, 145.703, 1.697, 203.307, 1.631, 198.612, 197.118, 0.000, 196.640, 0.000, 0.146, 18.720, 0.000, 
142, 1, 0, 92.199, 150.395, 1.659, 203.119, 1.700, 198.491, 197.600, 0.000, 195.999, 0.000, 0.196, 20.640, 0.000, 
142, 1, 0, 92.667, 147.011, 1.708, 203.771, 1.709, 198.834, 196.800, 0.000, 195.999, 0.000, 0.152, 19.040, 0.000, 
142, 1, 0, 92.733, 154.316, 1.677, 203.292, 1.696, 198.473, 196.960, 0.000, 196.159, 0.000, 0.221, 19.360, 0.000, 
142, 1, 0, 92.858, 146.452, 1.603, 202.858, 1.732, 199.351, 196.640, 0.000, 195.999, 0.000, 0.153, 18.560, 0.000, 
142, 1, 0, 91.791, 145.757, 1.698, 203.211, 1.720, 198.456, 196.799, 0.000, 196.800, 0.000, 0.145, 17.760, 0.000, 
142, 1, 0, 93.495, 147.206, 1.840, 203.404, 1.563, 198.911, 196.959, 0.000, 196.000, 0.000, 0.144, 20.640, 0.000, 
142, 1, 0, 92.317, 143.680, 1.724, 203.762, 1.689, 198.383, 196.479, 0.000, 196.640, 0.000, 0.204, 19.840, 0.000, 
143, 1, 0, 92.499, 146.273, 1.648, 204.023, 1.674, 200.037, 199.199, 0.000, 197.280, 0.000, 0.156, 19.040, 0.000, 
143, 1, 0, 93.438, 151.721, 1.749, 205.006, 1.621, 199.904, 198.079, 0.000, 197.280, 0.000, 0.154, 20.480, 0.000, 
143, 1, 0, 92.538, 146.589, 1.738, 204.374, 1.659, 200.027, 199.040, 0.000, 197.279, 0.000, 0.148, 19.680, 0.000, 
143, 1, 0, 93.565, 147.741, 1.760, 204.435, 1.727, 200.719, 198.240, 0.000, 197.599, 0.000, 0.155, 19.520, 0.000, 
143, 1, 0, 92.950, 144.766, 1.741, 204.663, 1.748, 199.929, 197.760, 0.000, 198.079, 0.000, 0.149, 19.200, 0.000, 
143, 1, 0, 93.647, 148.443, 1.876, 204.514, 1.758, 200.371, 198.080, 0.000, 197.599, 0.000, 0.168, 19.360, 0.000, 
143, 1, 0, 93.210, 149.218, 1.785, 205.231, 1.567, 199.705, 197.920, 0.000, 197.919, 0.000, 0.213, 17.920, 0.000, 
143, 1, 0, 92.639, 146.308, 1.739, 204.016, 1.719, 200.389, 197.920, 0.000, 197.279, 0.000, 0.161, 18.880, 0.000, 
143, 1, 0, 93.836, 149.261, 1.614, 205.078, 1.605, 199.818, 197.919, 0.000, 197.760, 0.000, 0.145, 18.720, 0.000, 
143, 1, 0, 91.812, 145.563, 1.694, 203.911, 1.643, 199.846, 198.559, 0.000, 197.280, 0.000, 0.230, 19.360, 0.000, 
144, 1, 0, 81.065, 149.615, 1.693, 206.348, 1.567, 201.068, 199.519, 0.000, 198.720, 0.000, 0.147, 19.520, 0.000, 
144, 1, 0, 94.612, 145.310, 1.611, 205.280, 1.639, 201.417, 199.999, 0.000, 198.720, 0.000, 0.227, 18.560, 0.000, 
144, 1, 0, 93.304, 150.496, 1.832, 205.545, 1.573, 201.622, 199.199, 0.000, 198.720, 0.000, 0.201, 19.040, 0.000, 
144, 1, 0, 94.163, 147.510, 1.684, 205.986, 1.577, 201.750, 199.199, 0.000, 199.040, 0.000, 0.179, 18.720, 0.000, 
144, 1, 0, 95.351, 152.538, 1.779, 205.534, 1.800, 201.758, 199.359, 0.000, 198.720, 0.000, 0.170, 18.720, 0.000, 
144, 1, 0, 93.249, 146.141, 1.660, 205.744, 1.583, 201.280, 199.200, 0.000, 199.359, 0.000, 0.232, 19.520, 0.000, 
144, 1, 0, 94.174, 149.096, 1.682, 206.187, 1.613, 201.785, 199.200, 0.000, 198.879, 0.000, 0.213, 20.160, 0.000, 
144, 1, 0, 92.787, 146.902, 1.660, 206.204, 1.629, 201.105, 199.360, 0.000, 199.519, 0.000, 0.154, 18.880, 0.000, 
144, 1, 0, 82.027, 151.673, 1.620, 205.671, 1.497, 201.156, 200.000, 0.000, 198.719, 0.000, 0.146, 19.040, 0.000, 
144, 1, 0, 94.129, 148.257, 1.712, 205.861, 1.741, 201.265, 199.360, 0.000, 198.719, 0.000, 0.152, 20.320, 0.000, 
145, 1, 0, 95.265, 152.765, 1.860, 207.091, 1.633, 202.359, 201.600, 0.000, 199.999, 0.000, 0.176, 18.560, 0.000, 
145, 1, 0, 94.565, 150.161, 1.682, 207.363, 1.617, 202.377, 200.960, 0.000, 199.999, 0.000, 0.201, 19.200, 0.000, 
145, 1, 0, 94.889, 150.972, 1.866, 206.871, 1.792, 202.733, 201.280, 0.000, 199.839, 0.000, 0.178, 18.880, 0.000, 
145, 1, 0, 94.759, 149.592, 1.722, 207.230, 1.702, 202.905, 200.480, 0.000, 199.999, 0.000, 0.152, 20.000, 0.000, 
145, 1, 0, 96.275, 153.840, 1.651, 206.980, 1.719, 203.068, 200.640, 0.000, 200.800, 0.000, 0.155, 18.560, 0.000, 
145, 1, 0, 95.050, 148.572, 1.588, 207.064, 1.666, 203.013, 200.639, 0.000, 200.160, 0.000, 0.172, 18.720, 0.000, 
145, 1, 0, 95.120, 151.419, 1.648, 206.866, 1.653, 202.638, 200.640, 0.000, 201.279, 0.000, 0.160, 19.040, 0.000, 
145, 1, 0, 94.840, 146.513, 1.715, 207.008, 1.705, 202.979, 200.800, 0.000, 200.159, 0.000, 0.213, 19.520, 0.000, 
145, 1, 0, 94.713, 151.741, 1.611, 207.310, 1.625, 202.404, 200.799, 0.000, 200.480, 0.000, 0.212, 18.720, 0.000, 
145, 1, 0, 94.707, 152.208, 1.755, 207.336, 1.719, 202.670, 201.279, 0.000, 200.000, 0.000, 0.149, 19.200, 0.000, 
146, 1, 0, 95.702, 152.226, 1.688, 208.955, 1.529, 203.899, 202.080, 0.000, 201.759, 0.000, 0.206, 18.400, 0.000, 
146, 1, 0, 96.071, 151.757, 1.621, 208.071, 1.544, 203.898, 202.560, 0.000, 201.599, 0.000, 0.189, 19.840, 0.000, 
146, 1, 0, 95.913, 152.087, 1.853, 209.067, 1.673, 204.114, 202.079, 0.000, 201.280, 0.000, 0.167, 20.480, 0.000, 
146, 1, 0, 95.405, 152.056, 1.612, 208.985, 1.530, 203.982, 202.879, 0.000, 201.920, 0.000, 0.141, 19.520, 0.000, 
146, 1, 0, 95.294, 150.073, 1.636, 208.807, 1.552, 203.792, 201.920, 0.000, 201.439, 0.000, 0.227, 19.360, 0.000, 
146, 1, 0, 95.243, 151.746, 1.707, 207.926, 1.713, 203.974, 202.400, 0.000, 201.439, 0.000, 0.229, 18.720, 0.000, 
146, 1, 0, 81.421, 153.144, 1.698, 208.651, 1.654, 204.740, 201.919, 0.000, 201.440, 0.000, 0.146, 19.200, 0.000, 
146, 1, 0, 95.227, 153.570, 1.575, 209.282, 1.554, 203.932, 202.399, 0.000, 201.280, 0.000, 0.220, 19.200, 0.000, 
