length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, updoad_device_time, blockingKernelTimeoutDetected, 
167, 4, 0, 502.869, 4154.593, 14.399, 299.144, 5.912, 273.380, 281.759, 0.000, 273.439, 0.000, 0.518, 8.640, 0.000, 
167, 4, 0, 501.863, 4146.463, 14.585, 300.790, 5.842, 273.586, 278.560, 0.000, 270.399, 0.000, 0.620, 8.160, 0.000, 
167, 4, 0, 500.759, 4146.614, 13.554, 300.642, 5.785, 274.911, 277.279, 0.000, 273.760, 0.000, 0.598, 8.640, 0.000, 
167, 4, 0, 500.115, 4167.001, 13.460, 298.069, 5.733, 273.003, 278.398, 0.000, 273.119, 0.000, 0.591, 8.960, 0.000, 
167, 4, 0, 502.008, 4215.654, 17.012, 302.268, 6.108, 273.570, 278.400, 0.000, 272.159, 0.000, 0.708, 8.800, 0.000, 
167, 4, 0, 502.669, 4156.957, 14.034, 298.128, 5.668, 274.636, 275.200, 0.000, 270.559, 0.000, 0.655, 8.960, 0.000, 
167, 4, 0, 504.983, 4149.107, 14.250, 300.573, 6.235, 274.973, 276.319, 0.000, 270.400, 0.000, 0.664, 8.960, 0.000, 
167, 4, 0, 502.549, 4152.964, 14.405, 301.939, 6.133, 275.867, 278.080, 0.000, 271.999, 0.000, 0.619, 8.640, 0.000, 
168, 4, 0, 552.155, 4170.024, 13.685, 302.811, 6.002, 276.067, 279.679, 0.000, 273.440, 0.000, 0.617, 7.840, 0.000, 
168, 4, 0, 509.316, 4166.739, 14.413, 300.583, 5.916, 275.966, 279.839, 0.000, 273.119, 0.000, 0.525, 8.800, 0.000, 
168, 4, 0, 502.575, 4215.130, 13.626, 309.613, 5.727, 274.476, 279.359, 0.000, 274.079, 0.000, 0.511, 8.960, 0.000, 
168, 4, 0, 508.850, 4181.220, 15.476, 301.491, 5.666, 276.329, 277.440, 0.000, 273.119, 0.000, 0.665, 8.640, 0.000, 
168, 4, 0, 503.744, 4151.643, 14.038, 300.596, 5.823, 277.093, 277.919, 0.000, 276.480, 0.000, 0.571, 8.640, 0.000, 
168, 4, 0, 501.488, 4165.672, 12.966, 302.630, 5.675, 275.484, 277.438, 0.000, 274.239, 0.000, 0.635, 8.640, 0.000, 
168, 4, 0, 499.706, 4151.182, 13.421, 300.864, 5.832, 277.058, 281.600, 0.000, 273.119, 0.000, 0.520, 8.960, 0.000, 
168, 4, 0, 503.492, 4172.749, 13.647, 300.624, 5.985, 277.998, 279.359, 0.000, 272.160, 0.000, 0.624, 8.960, 0.000, 
168, 4, 0, 505.671, 4150.061, 13.392, 300.987, 5.883, 276.169, 279.519, 0.000, 275.839, 0.000, 0.628, 9.120, 0.000, 
168, 4, 0, 532.838, 4148.599, 12.675, 299.983, 5.794, 276.627, 278.720, 0.000, 275.199, 0.000, 0.618, 8.640, 0.000, 
169, 4, 0, 502.818, 4180.098, 13.074, 300.860, 6.076, 276.587, 280.959, 0.000, 275.520, 0.000, 0.651, 8.960, 0.000, 
169, 4, 0, 507.645, 4157.295, 14.050, 302.909, 5.888, 276.624, 279.040, 0.000, 274.719, 0.000, 0.699, 9.120, 0.000, 
169, 4, 0, 504.786, 4169.394, 13.519, 302.581, 5.843, 278.712, 281.119, 0.000, 275.999, 0.000, 0.648, 8.640, 0.000, 
169, 4, 0, 505.273, 4196.606, 13.784, 302.234, 6.118, 279.901, 285.760, 0.000, 275.039, 0.000, 0.639, 8.000, 0.000, 
169, 4, 0, 508.088, 4208.650, 13.392, 302.336, 5.886, 277.454, 281.599, 0.000, 276.959, 0.000, 0.653, 8.960, 0.000, 
169, 4, 0, 507.579, 4161.769, 13.493, 302.713, 6.094, 277.938, 281.278, 0.000, 277.119, 0.000, 0.605, 8.320, 0.000, 
169, 4, 0, 507.182, 4159.879, 13.197, 301.860, 5.887, 277.732, 280.479, 0.000, 276.320, 0.000, 0.648, 8.800, 0.000, 
169, 4, 0, 508.684, 4187.969, 14.175, 304.161, 5.734, 278.580, 280.479, 0.000, 275.199, 0.000, 0.611, 9.120, 0.000, 
169, 4, 0, 564.686, 4201.075, 13.679, 301.049, 5.903, 276.823, 281.599, 0.000, 274.720, 0.000, 0.579, 8.640, 0.000, 
169, 4, 0, 507.593, 4188.972, 14.447, 308.785, 6.054, 279.027, 281.119, 0.000, 274.080, 0.000, 0.596, 8.960, 0.000, 
170, 4, 0, 507.843, 4172.462, 13.871, 304.555, 6.208, 278.085, 281.920, 0.000, 278.079, 0.000, 0.668, 8.640, 0.000, 
170, 4, 0, 510.349, 4181.436, 13.985, 304.602, 6.079, 278.655, 285.279, 0.000, 276.479, 0.000, 0.672, 9.119, 0.000, 
170, 4, 0, 513.734, 4186.083, 13.448, 303.632, 6.146, 278.826, 282.560, 0.000, 276.479, 0.000, 0.736, 9.440, 0.000, 
170, 4, 0, 510.441, 4222.896, 14.165, 305.046, 5.835, 277.036, 283.039, 0.000, 277.920, 0.000, 0.622, 8.480, 0.000, 
170, 4, 0, 509.624, 4171.124, 13.556, 305.206, 5.683, 280.335, 283.359, 0.000, 277.439, 0.000, 0.574, 8.480, 0.000, 
170, 4, 0, 506.793, 4163.725, 13.990, 304.196, 5.782, 279.930, 283.518, 0.000, 275.999, 0.000, 0.666, 8.640, 0.000, 
170, 4, 0, 501.034, 4184.445, 13.740, 310.595, 6.241, 280.277, 285.599, 0.000, 279.040, 0.000, 0.609, 8.800, 0.000, 
170, 4, 0, 543.822, 4179.479, 13.913, 304.868, 6.100, 281.517, 281.119, 0.000, 275.839, 0.000, 0.632, 8.320, 0.000, 
170, 4, 0, 487.339, 4192.084, 13.284, 303.150, 5.994, 279.346, 283.839, 0.000, 276.160, 0.000, 0.583, 8.640, 0.000, 
170, 4, 0, 488.967, 4207.566, 14.084, 304.287, 5.948, 279.151, 281.599, 0.000, 278.400, 0.000, 0.532, 8.320, 0.000, 
171, 4, 0, 492.528, 4171.214, 13.628, 306.217, 5.662, 279.668, 284.800, 0.000, 277.439, 0.000, 0.633, 8.800, 0.000, 
171, 4, 0, 492.475, 4189.248, 13.297, 305.657, 6.176, 280.392, 281.919, 0.000, 278.879, 0.000, 0.640, 8.160, 0.000, 
171, 4, 0, 491.484, 4179.952, 14.626, 306.260, 6.152, 281.496, 282.239, 0.000, 277.759, 0.000, 0.654, 8.800, 0.000, 
171, 4, 0, 492.045, 4199.224, 14.424, 305.474, 6.314, 280.669, 284.000, 0.000, 279.199, 0.000, 0.652, 8.800, 0.000, 
171, 4, 0, 495.096, 4183.426, 13.696, 307.631, 5.890, 278.608, 282.719, 0.000, 278.559, 0.000, 0.666, 9.600, 0.000, 
171, 4, 0, 492.250, 4205.954, 14.542, 306.377, 6.132, 282.395, 287.198, 0.000, 278.719, 0.000, 0.597, 8.959, 0.000, 
171, 4, 0, 546.443, 4209.796, 14.106, 305.957, 6.067, 282.442, 284.639, 0.000, 277.440, 0.000, 0.614, 8.800, 0.000, 
171, 4, 0, 495.737, 4170.064, 13.830, 306.739, 5.943, 280.274, 284.160, 0.000, 277.759, 0.000, 0.610, 8.159, 0.000, 
171, 4, 0, 496.262, 4214.961, 12.994, 305.302, 6.060, 280.081, 281.599, 0.000, 278.400, 0.000, 0.688, 8.000, 0.000, 
171, 4, 0, 492.570, 4175.314, 14.163, 306.195, 6.095, 281.183, 285.759, 0.000, 279.200, 0.000, 0.589, 8.800, 0.000, 
172, 4, 0, 423.363, 4193.806, 14.049, 306.239, 6.064, 283.431, 295.199, 0.000, 279.039, 0.000, 0.629, 8.800, 0.000, 
172, 4, 0, 424.577, 4260.206, 13.522, 314.846, 5.882, 281.989, 285.759, 0.000, 281.440, 0.000, 0.636, 8.480, 0.000, 
172, 4, 0, 424.606, 4177.556, 14.016, 306.904, 6.035, 282.644, 285.119, 0.000, 278.879, 0.000, 0.648, 8.640, 0.000, 
172, 4, 0, 425.895, 4184.805, 13.428, 307.662, 5.997, 283.199, 287.680, 0.000, 281.600, 0.000, 0.624, 8.960, 0.000, 
172, 4, 0, 424.438, 4199.681, 13.479, 306.959, 5.792, 283.562, 285.600, 0.000, 280.959, 0.000, 0.625, 8.800, 0.000, 
172, 4, 0, 422.957, 4241.327, 13.318, 308.436, 6.169, 283.458, 284.318, 0.000, 279.519, 0.000, 0.655, 8.320, 0.000, 
172, 4, 0, 423.887, 4166.445, 13.267, 306.786, 6.070, 284.509, 285.759, 0.000, 280.320, 0.000, 0.627, 9.120, 0.000, 
172, 4, 0, 428.210, 4188.193, 15.011, 308.923, 5.878, 282.764, 285.439, 0.000, 280.000, 0.000, 0.627, 8.640, 0.000, 
172, 4, 0, 422.599, 4182.608, 13.743, 305.799, 5.834, 282.271, 284.479, 0.000, 280.959, 0.000, 0.645, 8.000, 0.000, 
172, 4, 0, 421.711, 4189.161, 13.591, 306.864, 6.279, 283.609, 284.960, 0.000, 280.800, 0.000, 0.669, 8.800, 0.000, 
173, 4, 0, 426.523, 4168.052, 14.272, 308.302, 5.970, 284.076, 287.199, 0.000, 281.919, 0.000, 0.578, 8.640, 0.000, 
173, 4, 0, 519.072, 4177.387, 13.263, 310.113, 5.850, 286.383, 285.279, 0.000, 283.360, 0.000, 0.674, 8.640, 0.000, 
173, 4, 0, 466.165, 4156.580, 13.765, 307.377, 6.194, 284.707, 285.919, 0.000, 281.119, 0.000, 0.616, 8.319, 0.000, 
173, 4, 0, 425.296, 4198.367, 13.596, 307.624, 6.169, 283.634, 287.359, 0.000, 280.800, 0.000, 0.665, 8.320, 0.000, 
173, 4, 0, 427.997, 4190.150, 14.855, 308.505, 6.111, 284.322, 287.040, 0.000, 282.400, 0.000, 0.661, 8.480, 0.000, 
173, 4, 0, 424.890, 4188.572, 13.945, 307.296, 6.141, 284.158, 286.238, 0.000, 281.439, 0.000, 0.680, 8.480, 0.000, 
173, 4, 0, 426.659, 4183.020, 14.369, 308.778, 5.967, 283.208, 287.199, 0.000, 279.840, 0.000, 0.674, 8.960, 0.000, 
173, 4, 0, 428.112, 4229.489, 14.500, 308.876, 5.771, 281.251, 287.520, 0.000, 281.279, 0.000, 0.642, 7.840, 0.000, 
173, 4, 0, 424.767, 4204.780, 14.033, 309.096, 6.121, 284.260, 286.079, 0.000, 282.720, 0.000, 0.660, 9.120, 0.000, 
173, 4, 0, 428.066, 4190.806, 14.279, 308.392, 5.982, 284.601, 286.719, 0.000, 280.800, 0.000, 0.655, 8.480, 0.000, 
174, 4, 0, 511.213, 4231.433, 13.522, 310.012, 6.028, 284.016, 289.600, 0.000, 283.199, 0.000, 0.506, 9.280, 0.000, 
174, 4, 0, 520.038, 4215.549, 13.965, 309.457, 6.070, 283.855, 287.359, 0.000, 283.039, 0.000, 0.655, 8.320, 0.000, 
174, 4, 0, 511.714, 4211.184, 13.919, 309.099, 5.901, 285.401, 286.879, 0.000, 282.719, 0.000, 0.623, 8.800, 0.000, 
174, 4, 0, 502.121, 4189.220, 14.142, 309.310, 5.664, 287.367, 289.599, 0.000, 283.359, 0.000, 0.632, 8.000, 0.000, 
174, 4, 0, 511.074, 4242.097, 14.348, 309.715, 6.140, 285.962, 289.919, 0.000, 282.560, 0.000, 0.611, 8.640, 0.000, 
174, 4, 0, 501.951, 4187.966, 13.874, 312.794, 6.246, 286.059, 288.798, 0.000, 284.319, 0.000, 0.586, 8.800, 0.000, 
174, 4, 0, 496.489, 4204.439, 14.282, 309.083, 6.017, 284.828, 289.119, 0.000, 283.359, 0.000, 0.522, 7.840, 0.000, 
174, 4, 0, 501.291, 4228.081, 17.489, 315.290, 6.154, 285.022, 288.959, 0.000, 282.079, 0.000, 0.571, 8.640, 0.000, 
174, 4, 0, 503.522, 4210.273, 13.949, 309.488, 6.083, 286.572, 285.279, 0.000, 284.959, 0.000, 0.653, 8.960, 0.000, 
174, 4, 0, 502.563, 4218.717, 14.240, 309.180, 6.019, 285.713, 288.959, 0.000, 283.039, 0.000, 0.622, 7.840, 0.000, 
175, 4, 0, 504.889, 4186.722, 14.163, 310.708, 6.084, 287.468, 291.519, 0.000, 285.600, 0.000, 0.617, 9.760, 0.000, 
175, 4, 0, 513.372, 4188.263, 14.914, 311.504, 5.775, 285.509, 290.399, 0.000, 286.400, 0.000, 0.733, 9.440, 0.000, 
175, 4, 0, 514.500, 4242.007, 13.392, 319.189, 5.990, 287.212, 290.879, 0.000, 285.759, 0.000, 0.756, 8.160, 0.000, 
175, 4, 0, 510.210, 4388.213, 14.455, 312.427, 6.319, 288.307, 287.200, 0.000, 285.760, 0.000, 0.540, 8.960, 0.000, 
175, 4, 0, 503.530, 4296.426, 14.042, 313.940, 6.607, 286.994, 293.119, 0.000, 284.639, 0.000, 0.521, 8.320, 0.000, 
175, 4, 0, 504.358, 4264.818, 13.943, 314.956, 6.291, 288.252, 288.479, 0.000, 282.559, 0.000, 0.705, 9.280, 0.000, 
175, 4, 0, 504.417, 4304.750, 14.222, 313.455, 6.028, 285.253, 288.959, 0.000, 285.440, 0.000, 0.599, 8.800, 0.000, 
175, 4, 0, 509.053, 4294.126, 14.459, 313.295, 6.521, 287.069, 289.600, 0.000, 284.480, 0.000, 0.672, 8.320, 0.000, 
175, 4, 0, 505.193, 4259.181, 15.000, 313.764, 6.062, 286.955, 287.360, 0.000, 285.759, 0.000, 0.659, 8.640, 0.000, 
175, 4, 0, 507.876, 4245.204, 14.092, 314.735, 6.533, 289.946, 289.599, 0.000, 282.880, 0.000, 0.545, 8.160, 0.000, 
176, 4, 0, 507.393, 4265.561, 13.863, 314.430, 6.682, 288.628, 290.079, 0.000, 286.879, 0.000, 0.595, 8.640, 0.000, 
176, 4, 0, 633.786, 4323.582, 14.537, 314.414, 6.186, 288.108, 290.719, 0.000, 284.639, 0.000, 0.551, 8.480, 0.000, 
176, 4, 0, 524.462, 4218.441, 13.863, 315.706, 6.493, 288.648, 291.039, 0.000, 287.519, 0.000, 0.614, 8.640, 0.000, 
176, 4, 0, 514.923, 4233.106, 13.900, 311.944, 6.261, 290.511, 290.239, 0.000, 284.160, 0.000, 0.580, 8.960, 0.000, 
176, 4, 0, 514.318, 4245.315, 13.989, 313.811, 6.165, 289.566, 292.798, 0.000, 285.919, 0.000, 0.526, 8.960, 0.000, 
176, 4, 0, 518.396, 4260.046, 16.824, 312.941, 6.619, 289.328, 292.319, 0.000, 285.279, 0.000, 0.595, 8.800, 0.000, 
176, 4, 0, 517.234, 4242.414, 14.445, 313.199, 6.303, 289.518, 291.039, 0.000, 285.599, 0.000, 0.617, 9.119, 0.000, 
176, 4, 0, 514.761, 4252.866, 14.418, 324.129, 6.605, 290.205, 290.719, 0.000, 286.399, 0.000, 0.607, 8.480, 0.000, 
176, 4, 0, 583.202, 4238.770, 14.152, 313.331, 6.209, 289.504, 291.039, 0.000, 284.959, 0.000, 0.562, 8.800, 0.000, 
176, 4, 0, 513.334, 4225.117, 13.918, 315.791, 6.266, 288.623, 290.239, 0.000, 284.479, 0.000, 0.601, 8.960, 0.000, 
177, 4, 0, 518.448, 4231.967, 14.121, 315.896, 6.247, 288.643, 291.999, 0.000, 291.039, 0.000, 0.658, 8.640, 0.000, 
177, 4, 0, 518.942, 4241.969, 14.970, 316.490, 6.454, 291.276, 293.119, 0.000, 288.479, 0.000, 0.597, 8.639, 0.000, 
177, 4, 0, 519.630, 4247.904, 13.864, 314.780, 6.670, 290.104, 293.759, 0.000, 286.399, 0.000, 0.539, 8.160, 0.000, 
177, 4, 0, 520.780, 4275.189, 13.940, 316.052, 6.659, 288.377, 294.239, 0.000, 289.599, 0.000, 0.529, 8.640, 0.000, 
177, 4, 0, 549.217, 4225.485, 13.959, 316.744, 6.393, 291.135, 291.679, 0.000, 286.239, 0.000, 0.517, 8.160, 0.000, 
177, 4, 0, 499.464, 4289.033, 14.524, 316.026, 5.911, 288.628, 293.119, 0.000, 288.319, 0.000, 0.498, 8.640, 0.000, 
177, 4, 0, 519.420, 4270.160, 14.439, 315.891, 6.451, 289.183, 295.999, 0.000, 288.959, 0.000, 0.553, 8.800, 0.000, 
177, 4, 0, 518.116, 4236.315, 14.047, 313.671, 6.265, 290.339, 293.278, 0.000, 287.519, 0.000, 0.536, 9.280, 0.000, 
177, 4, 0, 517.284, 4227.906, 14.418, 321.380, 6.316, 290.280, 294.080, 0.000, 291.679, 0.000, 0.561, 8.800, 0.000, 
177, 4, 0, 516.155, 4273.369, 13.862, 316.004, 6.533, 290.010, 291.840, 0.000, 290.079, 0.000, 0.544, 8.160, 0.000, 
178, 4, 0, 522.155, 4235.589, 13.441, 316.637, 6.334, 290.267, 296.160, 0.000, 289.438, 0.000, 0.544, 8.160, 0.000, 
178, 4, 0, 521.217, 4265.668, 13.167, 318.108, 6.474, 291.335, 293.759, 0.000, 290.239, 0.000, 0.541, 7.840, 0.000, 
178, 4, 0, 525.246, 4259.746, 15.692, 317.283, 6.662, 293.130, 293.600, 0.000, 290.400, 0.000, 0.601, 8.320, 0.000, 
178, 4, 0, 521.651, 4263.694, 14.513, 316.647, 6.710, 292.420, 296.159, 0.000, 289.440, 0.000, 0.571, 8.800, 0.000, 
178, 4, 0, 522.525, 4272.788, 15.521, 316.971, 6.670, 290.238, 294.239, 0.000, 288.159, 0.000, 0.596, 8.960, 0.000, 
178, 4, 0, 523.456, 4273.053, 13.726, 317.798, 6.513, 290.754, 294.080, 0.000, 289.599, 0.000, 0.529, 8.640, 0.000, 
178, 4, 0, 530.178, 4290.936, 14.296, 314.384, 6.624, 292.290, 294.879, 0.000, 291.520, 0.000, 0.561, 8.960, 0.000, 
178, 4, 0, 524.102, 4250.003, 13.962, 314.661, 6.217, 291.529, 295.360, 0.000, 289.600, 0.000, 0.550, 8.800, 0.000, 
178, 4, 0, 527.409, 4249.431, 13.528, 316.847, 6.411, 291.373, 292.639, 0.000, 290.240, 0.000, 0.467, 8.960, 0.000, 
178, 4, 0, 525.409, 4268.241, 13.820, 321.262, 6.385, 291.439, 295.519, 0.000, 291.519, 0.000, 0.544, 8.480, 0.000, 
179, 4, 0, 529.414, 4355.445, 17.159, 320.086, 6.647, 293.314, 293.440, 0.000, 290.719, 0.000, 0.593, 9.120, 0.000, 
179, 4, 0, 561.500, 4274.895, 13.725, 318.872, 6.655, 293.459, 295.839, 0.000, 289.920, 0.000, 0.580, 8.960, 0.000, 
179, 4, 0, 527.861, 4251.261, 14.649, 317.542, 6.449, 294.534, 297.599, 0.000, 289.919, 0.000, 0.579, 8.960, 0.000, 
179, 4, 0, 524.257, 4252.421, 14.265, 317.713, 6.607, 294.826, 294.880, 0.000, 288.800, 0.000, 0.501, 7.680, 0.000, 
179, 4, 0, 531.922, 4277.185, 15.742, 321.769, 6.656, 293.658, 293.119, 0.000, 292.640, 0.000, 0.655, 8.959, 0.000, 
179, 4, 0, 528.393, 4293.653, 14.493, 318.138, 6.328, 294.406, 296.959, 0.000, 291.679, 0.000, 0.632, 8.800, 0.000, 
179, 4, 0, 537.891, 4277.709, 14.935, 315.211, 6.244, 292.877, 293.438, 0.000, 291.519, 0.000, 0.601, 8.960, 0.000, 
179, 4, 0, 527.263, 4269.397, 14.288, 319.549, 6.464, 293.429, 293.920, 0.000, 291.519, 0.000, 0.575, 8.160, 0.000, 
179, 4, 0, 527.954, 4265.759, 14.311, 318.514, 6.498, 294.962, 294.559, 0.000, 292.640, 0.000, 0.610, 8.160, 0.000, 
179, 4, 0, 526.832, 4260.927, 13.585, 316.416, 6.538, 293.281, 297.440, 0.000, 290.880, 0.000, 0.574, 8.640, 0.000, 
180, 4, 0, 529.980, 4289.472, 14.073, 320.150, 6.794, 294.164, 298.079, 0.000, 290.239, 0.000, 0.585, 8.320, 0.000, 
180, 4, 0, 596.600, 4250.955, 13.363, 318.481, 6.071, 294.359, 298.560, 0.000, 292.799, 0.000, 0.508, 8.800, 0.000, 
180, 4, 0, 532.305, 4251.479, 13.886, 320.450, 6.557, 294.676, 296.799, 0.000, 294.239, 0.000, 0.609, 8.640, 0.000, 
180, 4, 0, 529.872, 4264.788, 14.418, 319.068, 6.641, 295.892, 296.960, 0.000, 292.319, 0.000, 0.587, 8.480, 0.000, 
180, 4, 0, 530.486, 4272.612, 14.709, 320.755, 6.417, 296.168, 296.479, 0.000, 293.280, 0.000, 0.625, 8.640, 0.000, 
180, 4, 0, 530.525, 4295.256, 15.321, 320.535, 6.400, 294.372, 297.600, 0.000, 290.238, 0.000, 0.580, 8.320, 0.000, 
180, 4, 0, 573.302, 4268.576, 14.488, 319.307, 6.220, 293.937, 296.800, 0.000, 291.199, 0.000, 0.601, 8.800, 0.000, 
180, 4, 0, 528.300, 4312.537, 14.382, 319.318, 6.487, 295.171, 295.359, 0.000, 291.519, 0.000, 0.586, 8.640, 0.000, 
180, 4, 0, 533.815, 4266.552, 15.289, 317.249, 6.726, 297.066, 297.440, 0.000, 292.639, 0.000, 0.592, 8.960, 0.000, 
180, 4, 0, 528.727, 4276.398, 14.811, 318.390, 6.580, 295.222, 296.320, 0.000, 290.879, 0.000, 0.621, 8.480, 0.000, 
181, 4, 0, 534.424, 4294.569, 15.596, 321.074, 6.423, 295.750, 298.239, 0.000, 292.319, 0.000, 0.564, 9.120, 0.000, 
181, 4, 0, 533.721, 4269.537, 14.273, 325.198, 6.046, 296.091, 296.959, 0.000, 296.158, 0.000, 0.625, 8.960, 0.000, 
181, 4, 0, 534.823, 4319.579, 14.516, 320.548, 6.321, 297.370, 298.400, 0.000, 294.720, 0.000, 0.582, 9.120, 0.000, 
181, 4, 0, 532.744, 4266.351, 14.429, 319.776, 6.112, 295.580, 300.319, 0.000, 294.879, 0.000, 0.608, 8.640, 0.000, 
181, 4, 0, 533.755, 4285.445, 14.394, 321.528, 6.182, 295.537, 299.039, 0.000, 292.798, 0.000, 0.633, 9.120, 0.000, 
181, 4, 0, 550.968, 4297.131, 14.549, 319.630, 6.485, 297.277, 296.640, 0.000, 294.559, 0.000, 0.582, 8.960, 0.000, 
181, 4, 0, 532.456, 4277.388, 14.488, 321.843, 6.398, 296.821, 309.439, 0.000, 293.119, 0.000, 0.582, 8.160, 0.000, 
181, 4, 0, 531.299, 4275.189, 14.561, 320.433, 6.343, 297.185, 303.199, 0.000, 292.318, 0.000, 0.537, 8.800, 0.000, 
181, 4, 0, 533.753, 4273.073, 13.976, 320.016, 6.411, 296.627, 300.640, 0.000, 292.479, 0.000, 0.585, 8.480, 0.000, 
181, 4, 0, 531.398, 4537.663, 16.601, 323.976, 6.187, 296.635, 297.920, 0.000, 293.279, 0.000, 0.710, 8.640, 0.000, 
182, 4, 0, 538.334, 4285.646, 13.909, 321.780, 6.468, 298.761, 300.479, 0.000, 294.240, 0.000, 0.658, 8.160, 0.000, 
182, 4, 0, 536.898, 4323.805, 13.820, 323.508, 6.363, 299.257, 298.080, 0.000, 294.559, 0.000, 0.622, 8.480, 0.000, 
182, 4, 0, 534.476, 4276.506, 13.759, 321.793, 6.310, 296.262, 299.839, 0.000, 295.199, 0.000, 0.660, 8.160, 0.000, 
182, 4, 0, 535.374, 4296.008, 13.943, 323.715, 6.235, 296.996, 300.478, 0.000, 294.719, 0.000, 0.694, 8.960, 0.000, 
182, 4, 0, 538.537, 4392.996, 18.692, 325.820, 6.219, 297.283, 299.359, 0.000, 297.439, 0.000, 0.827, 8.960, 0.000, 
182, 4, 0, 537.763, 4304.122, 15.572, 323.757, 6.329, 298.300, 298.719, 0.000, 293.439, 0.000, 0.720, 8.640, 0.000, 
182, 4, 0, 538.171, 4290.099, 14.554, 323.961, 5.964, 296.329, 299.838, 0.000, 297.119, 0.000, 0.703, 8.640, 0.000, 
182, 4, 0, 536.059, 4316.642, 15.379, 323.672, 5.757, 297.569, 300.639, 0.000, 295.519, 0.000, 0.677, 8.800, 0.000, 
182, 4, 0, 541.895, 4277.696, 14.658, 321.939, 6.287, 296.226, 297.919, 0.000, 294.879, 0.000, 0.748, 9.120, 0.000, 
182, 4, 0, 538.501, 4291.252, 14.607, 322.512, 6.576, 297.726, 298.558, 0.000, 294.399, 0.000, 0.711, 8.640, 0.000, 
183, 4, 0, 543.152, 4334.825, 14.620, 323.689, 6.157, 300.509, 303.359, 0.000, 300.159, 0.000, 0.695, 8.640, 0.000, 
183, 4, 0, 539.091, 4378.124, 14.386, 324.583, 6.000, 298.253, 301.439, 0.000, 294.719, 0.000, 0.658, 8.960, 0.000, 
183, 4, 0, 544.276, 4302.066, 14.632, 323.311, 6.186, 297.852, 301.438, 0.000, 295.999, 0.000, 0.650, 8.640, 0.000, 
183, 4, 0, 541.918, 4303.288, 14.556, 323.724, 6.142, 301.853, 307.199, 0.000, 295.199, 0.000, 0.569, 8.000, 0.000, 
183, 4, 0, 543.557, 4355.137, 13.797, 324.542, 6.418, 298.244, 303.679, 0.000, 295.680, 0.000, 0.702, 8.800, 0.000, 
183, 4, 0, 572.596, 4306.554, 14.223, 323.856, 6.310, 301.771, 303.358, 0.000, 299.039, 0.000, 0.526, 8.640, 0.000, 
183, 4, 0, 543.620, 4286.031, 14.411, 324.421, 6.295, 300.036, 300.479, 0.000, 296.159, 0.000, 0.718, 8.320, 0.000, 
183, 4, 0, 541.869, 4326.920, 15.315, 324.312, 6.342, 298.690, 301.759, 0.000, 296.959, 0.000, 0.768, 8.320, 0.000, 
183, 4, 0, 542.717, 4294.265, 14.089, 323.661, 6.434, 300.621, 301.598, 0.000, 297.279, 0.000, 0.680, 8.800, 0.000, 
183, 4, 0, 553.014, 4307.892, 13.522, 325.856, 6.407, 298.873, 300.639, 0.000, 297.919, 0.000, 0.637, 8.960, 0.000, 
184, 4, 0, 548.264, 4293.234, 13.974, 324.649, 6.426, 302.752, 303.679, 0.000, 297.760, 0.000, 0.548, 8.800, 0.000, 
184, 4, 0, 546.266, 4299.377, 14.089, 325.236, 6.195, 302.501, 301.278, 0.000, 297.279, 0.000, 0.755, 8.800, 0.000, 
184, 4, 0, 547.599, 4342.722, 18.364, 325.312, 6.268, 302.843, 303.519, 0.000, 298.399, 0.000, 0.632, 8.640, 0.000, 
184, 4, 0, 546.922, 4304.368, 14.098, 328.559, 6.562, 301.164, 301.279, 0.000, 296.159, 0.000, 0.646, 7.840, 0.000, 
184, 4, 0, 548.493, 4318.213, 14.744, 327.832, 6.661, 301.206, 300.958, 0.000, 299.679, 0.000, 0.592, 8.320, 0.000, 
184, 4, 0, 543.009, 4346.835, 14.182, 326.985, 6.201, 302.036, 304.160, 0.000, 299.999, 0.000, 0.665, 8.960, 0.000, 
184, 4, 0, 557.337, 4314.562, 15.272, 325.591, 6.466, 301.323, 308.000, 0.000, 299.359, 0.000, 0.633, 8.800, 0.000, 
184, 4, 0, 542.586, 4299.116, 14.201, 325.821, 6.330, 299.333, 305.118, 0.000, 297.119, 0.000, 0.644, 8.160, 0.000, 
184, 4, 0, 546.955, 4341.199, 13.726, 325.235, 6.384, 301.339, 303.999, 0.000, 296.639, 0.000, 0.669, 7.840, 0.000, 
184, 4, 0, 540.474, 4297.536, 14.131, 326.937, 6.133, 300.482, 302.559, 0.000, 299.039, 0.000, 0.525, 8.960, 0.000, 
185, 4, 0, 584.131, 4308.640, 14.175, 328.129, 6.190, 301.710, 305.118, 0.000, 299.519, 0.000, 0.541, 8.160, 0.000, 
185, 4, 0, 547.712, 4357.012, 14.366, 326.115, 5.972, 304.132, 304.799, 0.000, 299.679, 0.000, 0.544, 7.680, 0.000, 
185, 4, 0, 550.848, 4309.579, 14.744, 325.882, 5.921, 301.616, 304.319, 0.000, 299.519, 0.000, 0.644, 8.640, 0.000, 
185, 4, 0, 547.079, 4301.471, 14.427, 327.063, 5.949, 302.224, 306.238, 0.000, 299.999, 0.000, 0.627, 8.640, 0.000, 
