length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, updoad_device_time, blockingKernelTimeoutDetected, 
47, 4, 0, 62.678, 1577.978, 19.026, 211.888, 23.995, 209.675, 183.746, 0.000, 183.385, 0.000, 0.782, 3.126, 0.000, 
47, 4, 0, 54.222, 1817.107, 20.288, 300.325, 16.852, 262.674, 284.194, 0.000, 581.052, 0.000, 0.421, 3.527, 0.000, 
48, 4, 0, 54.712, 1686.161, 18.656, 222.539, 22.943, 228.490, 203.262, 0.000, 207.630, 0.000, 0.420, 2.966, 0.000, 
48, 4, 0, 56.556, 1598.756, 21.531, 213.983, 14.948, 229.321, 225.304, 0.000, 199.816, 0.000, 0.551, 6.973, 0.000, 
48, 4, 0, 54.813, 1997.907, 15.960, 296.909, 15.789, 266.020, 173.847, 0.000, 146.756, 0.000, 0.441, 3.847, 0.000, 
48, 4, 0, 70.513, 1783.133, 31.299, 663.668, 14.327, 452.360, 323.588, 0.000, 603.735, 0.000, 0.541, 3.206, 0.000, 
48, 4, 0, 67.628, 1590.320, 18.696, 200.237, 14.217, 214.774, 180.459, 0.000, 100.188, 0.000, 0.822, 3.046, 0.000, 
48, 4, 0, 97.864, 1893.480, 16.591, 281.819, 31.058, 276.189, 181.902, 0.000, 200.337, 0.000, 0.561, 3.767, 0.000, 
48, 4, 0, 77.416, 1622.601, 17.994, 215.986, 22.883, 219.573, 304.633, 0.000, 593.476, 0.000, 0.581, 3.967, 0.000, 
48, 4, 0, 70.713, 1840.741, 26.780, 251.162, 15.890, 231.005, 211.598, 0.000, 205.065, 0.000, 0.341, 3.447, 0.000, 
48, 4, 0, 56.757, 1672.966, 17.152, 205.557, 19.146, 213.211, 293.271, 0.000, 252.796, 0.000, 0.842, 3.567, 0.000, 
48, 4, 0, 55.865, 1854.989, 18.705, 205.987, 14.938, 196.550, 317.397, 0.000, 589.508, 0.000, 0.551, 91.452, 0.000, 
49, 4, 0, 58.811, 1910.452, 22.433, 221.928, 15.098, 210.566, 140.504, 0.000, 172.845, 0.000, 0.982, 3.045, 0.000, 
49, 4, 0, 56.856, 1754.399, 19.667, 210.315, 20.559, 225.645, 216.928, 0.000, 201.058, 0.000, 0.801, 6.813, 0.000, 
49, 4, 0, 68.699, 1989.040, 21.029, 285.466, 13.977, 285.537, 204.825, 0.000, 217.849, 0.000, 0.541, 3.847, 0.000, 
49, 4, 0, 82.234, 1624.235, 17.232, 214.623, 16.151, 217.069, 200.256, 0.000, 188.314, 0.000, 0.651, 3.086, 0.000, 
49, 4, 0, 77.155, 1621.069, 18.004, 200.306, 17.654, 215.696, 207.109, 0.000, 217.369, 0.000, 0.821, 3.768, 0.000, 
49, 4, 0, 83.046, 1611.180, 19.096, 183.555, 21.210, 210.646, 286.619, 0.000, 287.421, 0.000, 0.801, 2.765, 0.000, 
49, 4, 0, 63.640, 1927.024, 24.817, 206.188, 14.227, 192.943, 193.884, 0.000, 193.844, 0.000, 0.891, 2.926, 0.000, 
49, 4, 0, 167.405, 1816.035, 17.733, 219.974, 14.908, 221.676, 182.904, 0.000, 201.499, 0.000, 1.012, 3.206, 0.000, 
49, 4, 0, 60.444, 1849.057, 23.244, 229.261, 15.439, 217.138, 271.430, 0.000, 269.707, 0.000, 0.581, 3.487, 0.000, 
49, 4, 0, 84.539, 1655.704, 19.106, 209.654, 19.537, 226.767, 203.863, 0.000, 217.088, 0.000, 0.291, 3.366, 0.000, 
50, 4, 0, 72.055, 1976.737, 36.439, 269.748, 16.050, 223.390, 199.656, 0.000, 190.518, 0.000, 0.531, 3.526, 0.000, 
50, 4, 0, 58.941, 2020.279, 19.116, 218.872, 18.435, 226.125, 205.667, 0.000, 218.411, 0.000, 0.901, 4.488, 0.000, 
50, 4, 0, 64.321, 1790.848, 18.645, 224.201, 19.307, 217.630, 208.072, 0.000, 220.775, 0.000, 1.062, 3.928, 0.000, 
50, 4, 0, 81.814, 1679.819, 17.172, 220.785, 18.505, 222.969, 210.556, 0.000, 214.724, 0.000, 0.471, 3.206, 0.000, 
50, 4, 0, 148.690, 1800.115, 17.032, 222.859, 18.023, 206.488, 341.362, 0.000, 341.923, 0.000, 0.902, 3.206, 0.000, 
50, 4, 0, 59.793, 1648.049, 20.629, 217.038, 15.780, 202.050, 153.770, 0.000, 185.790, 0.000, 0.742, 3.246, 0.000, 
50, 4, 0, 61.786, 1617.873, 16.671, 307.498, 18.676, 295.316, 367.972, 0.000, 625.857, 0.000, 0.671, 3.847, 0.000, 
50, 4, 0, 67.166, 1602.924, 22.182, 224.332, 14.357, 216.457, 208.512, 0.000, 203.583, 0.000, 0.782, 4.489, 0.000, 
50, 4, 0, 102.793, 1969.524, 19.146, 217.860, 16.732, 205.436, 196.730, 0.000, 202.421, 0.000, 0.731, 3.286, 0.000, 
50, 4, 0, 60.433, 1793.563, 19.156, 220.785, 18.855, 239.129, 203.022, 0.000, 216.527, 0.000, 0.561, 3.166, 0.000, 
51, 4, 0, 160.953, 1867.242, 18.775, 232.437, 14.968, 208.442, 362.181, 0.000, 621.970, 0.000, 1.002, 2.885, 0.000, 
51, 4, 0, 66.585, 1624.725, 24.346, 216.798, 14.347, 207.631, 214.684, 0.000, 213.121, 0.000, 0.782, 5.730, 0.000, 
51, 4, 0, 55.775, 1929.879, 17.333, 298.562, 18.765, 303.100, 200.698, 0.000, 224.101, 0.000, 0.701, 3.246, 0.000, 
51, 4, 0, 65.523, 2064.272, 20.328, 218.611, 15.790, 213.161, 643.420, 0.000, 445.919, 0.000, 0.561, 95.619, 0.000, 
51, 4, 0, 67.537, 1638.171, 20.960, 434.046, 16.461, 738.719, 294.073, 0.000, 300.645, 0.000, 1.062, 3.606, 0.000, 
51, 4, 0, 72.917, 2045.066, 19.647, 226.316, 20.629, 237.807, 218.891, 0.000, 211.598, 0.000, 0.440, 3.326, 0.000, 
51, 4, 0, 64.091, 1774.467, 21.170, 305.975, 16.141, 275.017, 205.987, 0.000, 200.898, 0.000, 0.641, 12.864, 0.000, 
51, 4, 0, 70.573, 1620.066, 18.204, 331.243, 27.762, 645.574, 204.224, 0.000, 224.903, 0.000, 1.183, 2.806, 0.000, 
51, 4, 0, 112.101, 1905.042, 27.452, 232.007, 15.008, 215.986, 107.121, 0.000, 177.895, 0.000, 0.911, 3.166, 0.000, 
51, 4, 0, 140.855, 1874.214, 22.703, 234.551, 14.497, 226.916, 210.676, 0.000, 213.081, 0.000, 0.982, 3.287, 0.000, 
52, 4, 0, 149.531, 1876.779, 24.966, 235.322, 16.692, 226.667, 211.758, 0.000, 199.936, 0.000, 0.430, 2.805, 0.000, 
52, 4, 0, 198.804, 1696.120, 27.001, 244.239, 17.192, 219.493, 353.985, 0.000, 366.689, 0.000, 0.952, 3.928, 0.000, 
52, 4, 0, 72.506, 1608.595, 21.501, 249.369, 17.143, 222.659, 374.735, 0.000, 644.933, 0.000, 0.420, 2.765, 0.000, 
52, 4, 0, 195.628, 1647.428, 18.845, 348.265, 16.671, 645.043, 209.113, 0.000, 211.758, 0.000, 0.531, 3.887, 0.000, 
52, 4, 0, 70.773, 1789.846, 18.575, 333.107, 15.900, 660.953, 202.821, 0.000, 205.907, 0.000, 0.792, 3.607, 0.000, 
52, 4, 0, 61.445, 1681.733, 22.632, 232.948, 16.611, 223.230, 387.138, 0.000, 639.523, 0.000, 0.742, 2.725, 0.000, 
52, 4, 0, 115.748, 2302.880, 22.563, 312.538, 17.143, 318.169, 222.658, 0.000, 183.986, 0.000, 0.691, 3.566, 0.000, 
52, 4, 0, 60.484, 1607.052, 25.177, 234.601, 15.018, 193.995, 302.730, 0.000, 298.562, 0.000, 0.461, 3.567, 0.000, 
52, 4, 0, 89.629, 1659.280, 18.585, 228.109, 21.922, 217.259, 276.961, 0.000, 293.472, 0.000, 0.541, 2.726, 0.000, 
52, 4, 0, 75.111, 1565.784, 16.902, 234.571, 14.888, 239.641, 356.330, 0.000, 619.084, 0.000, 0.781, 3.687, 0.000, 
53, 4, 0, 60.334, 1553.642, 18.524, 225.183, 16.191, 224.743, 212.480, 0.000, 200.056, 0.000, 0.551, 4.088, 0.000, 
53, 4, 0, 78.338, 1624.214, 22.973, 227.117, 20.619, 236.585, 201.899, 0.000, 223.180, 0.000, 0.541, 2.725, 0.000, 
53, 4, 0, 95.960, 2026.130, 33.393, 273.905, 21.130, 243.979, 316.155, 0.000, 328.217, 0.000, 0.591, 3.727, 0.000, 
53, 4, 0, 187.051, 2143.511, 17.503, 231.095, 14.718, 241.224, 221.617, 0.000, 232.317, 0.000, 0.892, 3.847, 0.000, 
53, 4, 0, 79.109, 1822.297, 18.485, 232.727, 13.375, 221.817, 659.079, 0.000, 359.236, 0.000, 0.832, 3.527, 0.000, 
53, 4, 0, 92.494, 1741.756, 30.808, 217.539, 17.142, 216.086, 213.522, 0.000, 189.957, 0.000, 0.511, 3.246, 0.000, 
53, 4, 0, 173.136, 1974.753, 19.657, 240.833, 19.247, 242.306, 201.619, 0.000, 211.558, 0.000, 0.551, 2.965, 0.000, 
53, 4, 0, 73.999, 1862.192, 21.250, 324.149, 13.755, 310.053, 199.335, 0.000, 219.893, 0.000, 0.641, 3.326, 0.000, 
53, 4, 0, 85.411, 1661.214, 18.906, 227.287, 18.795, 239.851, 207.790, 0.000, 210.435, 0.000, 0.450, 6.613, 0.000, 
53, 4, 0, 75.382, 1703.403, 18.455, 242.176, 17.904, 237.326, 627.571, 0.000, 682.804, 0.000, 0.451, 3.808, 0.000, 
54, 4, 0, 75.021, 1985.274, 23.805, 256.562, 16.270, 236.394, 120.827, 0.000, 110.648, 0.000, 0.872, 2.966, 0.000, 
54, 4, 0, 86.422, 1787.752, 19.076, 251.713, 28.012, 243.668, 224.181, 0.000, 192.683, 0.000, 0.732, 3.246, 0.000, 
54, 4, 0, 73.298, 1799.664, 22.883, 244.881, 17.994, 245.792, 235.282, 0.000, 224.181, 0.000, 0.962, 3.887, 0.000, 
54, 4, 0, 62.648, 1944.987, 18.906, 236.064, 23.264, 253.066, 224.021, 0.000, 209.353, 0.000, 0.801, 6.051, 0.000, 
54, 4, 0, 156.875, 1856.131, 21.540, 303.210, 13.826, 307.659, 204.826, 0.000, 220.215, 0.000, 0.601, 3.767, 0.000, 
54, 4, 0, 78.959, 1601.922, 21.441, 322.888, 20.548, 332.455, 309.381, 0.000, 304.613, 0.000, 1.032, 3.045, 0.000, 
54, 4, 0, 68.759, 1667.676, 24.877, 257.645, 16.741, 240.983, 238.608, 0.000, 229.311, 0.000, 0.671, 9.017, 0.000, 
54, 4, 0, 66.465, 2142.920, 17.834, 231.896, 16.862, 229.282, 376.328, 0.000, 645.974, 0.000, 0.901, 2.925, 0.000, 
54, 4, 0, 169.098, 1828.539, 26.329, 244.500, 15.008, 241.955, 222.979, 0.000, 217.088, 0.000, 1.743, 2.926, 0.000, 
54, 4, 0, 84.168, 1663.749, 18.625, 229.271, 20.158, 237.677, 286.098, 0.000, 310.303, 0.000, 0.531, 4.127, 0.000, 
55, 4, 0, 190.298, 2006.713, 22.031, 249.899, 16.551, 247.104, 221.055, 0.000, 205.586, 0.000, 0.581, 3.206, 0.000, 
55, 4, 0, 83.718, 1803.642, 24.506, 479.191, 16.381, 689.226, 227.829, 0.000, 221.537, 0.000, 1.052, 3.045, 0.000, 
55, 4, 0, 98.635, 1750.061, 18.676, 236.665, 19.487, 249.729, 250.150, 0.000, 222.258, 0.000, 0.701, 10.981, 0.000, 
55, 4, 0, 67.837, 1971.187, 21.591, 311.827, 13.666, 315.043, 228.910, 0.000, 232.397, 0.000, 0.611, 3.847, 0.000, 
55, 4, 0, 71.936, 1593.556, 19.878, 404.581, 22.513, 693.264, 226.145, 0.000, 209.394, 0.000, 0.792, 9.418, 0.000, 
55, 4, 0, 73.618, 1591.172, 25.438, 259.999, 17.203, 228.420, 470.816, 0.000, 669.138, 0.000, 0.771, 3.005, 0.000, 
55, 4, 0, 91.322, 1660.603, 24.746, 235.502, 27.571, 239.029, 220.254, 0.000, 234.080, 0.000, 0.812, 3.166, 0.000, 
55, 4, 0, 71.805, 1990.403, 22.783, 259.989, 15.859, 226.626, 130.004, 0.000, 172.645, 0.000, 0.470, 9.057, 0.000, 
55, 4, 0, 66.054, 1812.829, 19.878, 237.136, 18.234, 239.059, 158.498, 0.000, 385.044, 0.000, 0.721, 11.822, 0.000, 
55, 4, 0, 79.009, 1786.209, 37.500, 266.331, 18.895, 233.058, 228.229, 0.000, 221.095, 0.000, 1.213, 3.928, 0.000, 
56, 4, 0, 107.052, 1770.990, 22.422, 238.639, 21.400, 248.788, 309.262, 0.000, 328.337, 0.000, 0.942, 5.651, 0.000, 
56, 4, 0, 76.093, 1732.799, 18.034, 330.652, 16.231, 311.566, 219.333, 0.000, 219.292, 0.000, 0.841, 3.045, 0.000, 
56, 4, 0, 90.440, 1646.727, 20.939, 216.727, 25.227, 248.096, 199.976, 0.000, 215.525, 0.000, 0.661, 3.166, 0.000, 
56, 4, 0, 220.635, 1872.250, 28.724, 325.903, 15.769, 330.020, 224.502, 0.000, 243.819, 0.000, 0.952, 3.807, 0.000, 
56, 4, 0, 86.092, 1760.360, 25.679, 460.557, 18.705, 392.157, 203.583, 0.000, 206.308, 0.000, 0.942, 4.969, 0.000, 
56, 4, 0, 123.502, 2204.716, 36.779, 616.229, 19.607, 233.940, 681.322, 0.000, 208.913, 0.000, 0.851, 2.725, 0.000, 
56, 4, 0, 184.858, 1900.865, 18.485, 442.502, 14.347, 767.112, 213.281, 0.000, 209.594, 0.000, 0.661, 3.126, 0.000, 
56, 4, 0, 64.682, 1888.761, 20.989, 324.470, 13.034, 336.713, 405.713, 0.000, 682.604, 0.000, 0.501, 3.086, 0.000, 
56, 4, 0, 78.708, 1781.430, 18.955, 330.972, 16.972, 323.739, 215.926, 0.000, 220.615, 0.000, 0.692, 3.807, 0.000, 
56, 4, 0, 96.823, 1636.577, 21.811, 297.229, 15.449, 392.619, 232.878, 0.000, 240.613, 0.000, 0.882, 3.246, 0.000, 
57, 4, 0, 223.360, 2006.593, 19.217, 244.460, 17.604, 260.781, 313.871, 0.000, 314.472, 0.000, 0.781, 3.888, 0.000, 
57, 4, 0, 251.744, 1786.239, 19.737, 243.317, 14.838, 250.250, 251.874, 0.000, 229.912, 0.000, 1.122, 3.887, 0.000, 
57, 4, 0, 78.217, 1944.316, 20.759, 250.261, 17.042, 251.874, 261.893, 0.000, 227.267, 0.000, 0.691, 107.602, 0.000, 
57, 4, 0, 88.737, 2104.618, 20.178, 260.800, 19.216, 249.819, 227.387, 0.000, 228.790, 0.000, 0.872, 6.412, 0.000, 
57, 4, 0, 155.392, 1972.669, 24.005, 262.774, 16.321, 245.432, 431.211, 0.000, 444.916, 0.000, 0.591, 3.046, 0.000, 
57, 4, 0, 74.470, 1841.072, 20.268, 260.620, 18.145, 244.099, 239.009, 0.000, 212.519, 0.000, 0.852, 8.897, 0.000, 
57, 4, 0, 63.559, 1873.734, 18.915, 248.788, 14.126, 247.826, 247.906, 0.000, 225.384, 0.000, 0.691, 9.748, 0.000, 
57, 4, 0, 112.913, 1916.143, 31.590, 735.193, 16.511, 367.110, 232.758, 0.000, 235.563, 0.000, 1.022, 3.767, 0.000, 
57, 4, 0, 141.216, 1867.893, 19.226, 246.133, 16.140, 247.846, 307.057, 0.000, 308.580, 0.000, 0.761, 3.767, 0.000, 
57, 4, 0, 71.424, 2263.957, 21.280, 261.492, 17.303, 245.753, 226.305, 0.000, 218.731, 0.000, 0.821, 3.847, 0.000, 
58, 4, 0, 72.046, 1875.106, 32.150, 281.599, 17.453, 260.460, 248.066, 0.000, 240.091, 0.000, 2.895, 3.367, 0.000, 
58, 4, 0, 195.277, 2057.158, 23.203, 326.443, 16.892, 332.075, 236.525, 0.000, 241.134, 0.000, 1.473, 3.006, 0.000, 
58, 4, 0, 98.556, 2026.841, 40.306, 433.466, 17.613, 314.180, 219.653, 0.000, 215.845, 0.000, 1.012, 7.775, 0.000, 
58, 4, 0, 143.460, 1654.541, 27.872, 456.949, 15.299, 734.121, 243.699, 0.000, 228.149, 0.000, 0.652, 3.927, 0.000, 
58, 4, 0, 97.483, 1671.143, 19.056, 227.047, 16.321, 241.985, 207.069, 0.000, 222.859, 0.000, 0.471, 3.206, 0.000, 
58, 4, 0, 73.138, 1766.221, 17.473, 256.382, 18.464, 214.493, 241.935, 0.000, 238.488, 0.000, 0.802, 8.937, 0.000, 
58, 4, 0, 67.817, 1764.258, 25.558, 262.884, 16.621, 253.617, 254.839, 0.000, 235.282, 0.000, 0.621, 3.888, 0.000, 
58, 4, 0, 72.837, 1881.719, 16.531, 242.205, 15.309, 232.067, 241.134, 0.000, 205.346, 0.000, 1.664, 3.727, 0.000, 
58, 4, 0, 68.099, 2281.991, 17.903, 260.099, 17.833, 248.517, 130.325, 0.000, 217.930, 0.000, 0.371, 3.887, 0.000, 
58, 4, 0, 70.994, 1884.223, 23.945, 356.630, 17.873, 323.849, 335.111, 0.000, 336.834, 0.000, 0.551, 3.567, 0.000, 
59, 4, 0, 83.858, 2070.744, 20.598, 346.291, 14.778, 359.336, 230.874, 0.000, 230.032, 0.000, 1.202, 2.966, 0.000, 
59, 4, 0, 99.196, 1684.358, 23.875, 817.808, 16.300, 579.058, 226.305, 0.000, 226.907, 0.000, 0.922, 2.885, 0.000, 
59, 4, 0, 250.391, 1876.369, 20.588, 227.407, 17.042, 221.296, 224.663, 0.000, 240.332, 0.000, 0.722, 4.809, 0.000, 
59, 4, 0, 86.723, 1744.511, 18.875, 267.453, 17.293, 255.230, 252.435, 0.000, 239.931, 0.000, 0.791, 3.888, 0.000, 
59, 4, 0, 142.418, 1703.513, 18.324, 348.165, 27.862, 371.949, 250.231, 0.000, 246.343, 0.000, 0.981, 3.526, 0.000, 
59, 4, 0, 263.766, 1983.139, 18.244, 242.967, 28.804, 241.174, 169.078, 0.000, 122.391, 0.000, 0.812, 4.288, 0.000, 
59, 4, 0, 93.115, 2013.566, 28.774, 281.379, 16.121, 246.093, 230.713, 0.000, 241.535, 0.000, 0.771, 4.489, 0.000, 
59, 4, 0, 90.230, 1831.725, 24.326, 258.486, 15.559, 252.565, 335.671, 0.000, 350.058, 0.000, 0.821, 3.126, 0.000, 
59, 4, 0, 87.515, 1695.658, 20.549, 378.813, 15.760, 333.547, 242.816, 0.000, 256.843, 0.000, 0.581, 3.888, 0.000, 
59, 4, 0, 83.878, 1846.152, 23.444, 268.885, 19.367, 249.209, 1051.578, 0.000, 347.694, 0.000, 0.551, 2.846, 0.000, 
60, 4, 0, 90.580, 1723.832, 24.746, 272.462, 17.182, 253.456, 509.117, 0.000, 601.090, 0.000, 0.702, 2.805, 0.000, 
60, 4, 0, 246.333, 1880.687, 18.084, 233.719, 14.076, 237.566, 227.989, 0.000, 216.046, 0.000, 0.311, 5.411, 0.000, 
60, 4, 0, 164.098, 2147.739, 27.732, 283.643, 21.740, 269.566, 184.627, 0.000, 220.094, 0.000, 0.591, 3.847, 0.000, 
60, 4, 0, 115.858, 2115.679, 21.611, 234.030, 15.389, 226.886, 519.046, 0.000, 637.839, 0.000, 0.901, 3.527, 0.000, 
60, 4, 0, 139.142, 2265.901, 27.441, 265.790, 17.302, 250.982, 227.188, 0.000, 235.282, 0.000, 0.851, 2.965, 0.000, 
60, 4, 0, 98.446, 1655.222, 19.286, 252.635, 18.916, 258.817, 245.141, 0.000, 237.126, 0.000, 0.471, 4.448, 0.000, 
60, 4, 0, 72.526, 1788.624, 20.929, 272.452, 16.832, 256.863, 1051.587, 0.000, 364.044, 0.000, 0.300, 3.206, 0.000, 
60, 4, 0, 104.647, 1730.324, 19.186, 225.584, 14.808, 250.411, 237.045, 0.000, 239.009, 0.000, 0.671, 8.696, 0.000, 
60, 4, 0, 78.287, 2070.143, 17.913, 331.633, 18.014, 326.404, 468.401, 0.000, 678.075, 0.000, 0.571, 3.407, 0.000, 
60, 4, 0, 75.011, 1778.895, 22.442, 267.633, 15.348, 260.019, 316.155, 0.000, 338.877, 0.000, 1.583, 4.208, 0.000, 
61, 4, 0, 95.189, 1945.889, 19.206, 363.173, 14.397, 345.229, 254.358, 0.000, 255.120, 0.000, 0.831, 3.246, 0.000, 
61, 4, 0, 81.563, 1857.203, 18.875, 781.760, 17.162, 434.176, 754.298, 0.000, 281.209, 0.000, 0.741, 9.137, 0.000, 
61, 4, 0, 73.569, 1797.480, 22.743, 1137.188, 14.848, 501.503, 239.851, 0.000, 229.872, 0.000, 0.611, 3.847, 0.000, 
61, 4, 0, 80.080, 1856.741, 36.689, 780.868, 16.481, 356.590, 406.524, 0.000, 403.358, 0.000, 0.631, 10.580, 0.000, 
61, 4, 0, 68.619, 1999.790, 20.819, 268.295, 18.986, 268.244, 247.986, 0.000, 251.674, 0.000, 0.782, 2.765, 0.000, 
61, 4, 0, 148.309, 2132.751, 41.658, 317.878, 16.621, 267.964, 260.210, 0.000, 247.545, 0.000, 0.972, 3.968, 0.000, 
61, 4, 0, 212.520, 1890.135, 19.136, 255.791, 18.505, 257.514, 265.179, 0.000, 241.855, 0.000, 0.360, 3.727, 0.000, 
61, 4, 0, 84.920, 1921.273, 23.685, 498.357, 18.615, 420.020, 364.726, 0.000, 329.059, 0.000, 0.711, 12.944, 0.000, 
61, 4, 0, 83.437, 1795.046, 18.184, 261.772, 21.942, 265.389, 717.850, 0.000, 461.147, 0.000, 0.692, 11.942, 0.000, 
61, 4, 0, 88.396, 1764.849, 18.094, 872.531, 16.902, 381.778, 451.048, 0.000, 751.654, 0.000, 0.651, 4.408, 0.000, 
62, 4, 0, 78.878, 1826.976, 18.936, 279.145, 16.962, 263.947, 238.208, 0.000, 237.888, 0.000, 0.441, 3.005, 0.000, 
62, 4, 0, 93.125, 1750.742, 19.046, 278.754, 16.130, 264.938, 345.409, 0.000, 348.536, 0.000, 0.611, 2.966, 0.000, 
62, 4, 0, 193.534, 1803.151, 18.505, 261.632, 16.150, 273.684, 247.105, 0.000, 248.267, 0.000, 1.313, 3.687, 0.000, 
62, 4, 0, 193.394, 1732.428, 19.296, 271.611, 15.870, 258.255, 258.647, 0.000, 266.020, 0.000, 0.892, 3.126, 0.000, 
62, 4, 0, 89.668, 1765.840, 19.367, 949.696, 18.174, 325.011, 760.350, 0.000, 304.613, 0.000, 0.871, 9.618, 0.000, 
62, 4, 0, 198.864, 2059.803, 18.856, 469.623, 16.721, 469.743, 257.044, 0.000, 220.414, 0.000, 0.461, 3.206, 0.000, 
62, 4, 0, 86.973, 1810.475, 19.136, 265.479, 18.555, 253.227, 257.164, 0.000, 244.700, 0.000, 0.461, 4.248, 0.000, 
62, 4, 0, 194.566, 2060.665, 19.317, 353.986, 18.465, 362.782, 240.372, 0.000, 240.492, 0.000, 0.531, 9.418, 0.000, 
62, 4, 0, 194.185, 2106.270, 27.512, 274.196, 18.505, 282.922, 239.651, 0.000, 225.104, 0.000, 0.631, 3.767, 0.000, 
62, 4, 0, 85.561, 1879.745, 18.835, 788.653, 17.403, 325.242, 724.883, 0.000, 219.693, 0.000, 1.042, 2.965, 0.000, 
63, 4, 0, 147.728, 2010.391, 19.376, 259.798, 20.308, 240.241, 248.588, 0.000, 271.791, 0.000, 0.942, 4.008, 0.000, 
63, 4, 0, 112.792, 1662.005, 19.246, 511.031, 24.256, 759.048, 350.900, 0.000, 335.351, 0.000, 0.511, 3.286, 0.000, 
63, 4, 0, 111.970, 1704.967, 27.992, 494.940, 17.223, 779.396, 234.962, 0.000, 227.107, 0.000, 1.032, 3.527, 0.000, 
63, 4, 0, 217.990, 1901.435, 21.972, 267.794, 19.667, 281.009, 268.665, 0.000, 265.459, 0.000, 0.742, 3.527, 0.000, 
63, 4, 0, 120.947, 1975.826, 23.684, 860.277, 16.220, 580.832, 226.626, 0.000, 246.183, 0.000, 1.242, 4.489, 0.000, 
63, 4, 0, 92.935, 1961.288, 39.405, 564.873, 19.717, 420.851, 775.298, 0.000, 403.679, 0.000, 0.551, 3.767, 0.000, 
63, 4, 0, 123.913, 1708.623, 21.199, 268.444, 29.896, 285.927, 235.603, 0.000, 258.526, 0.000, 0.611, 3.647, 0.000, 
63, 4, 0, 254.719, 1935.600, 26.770, 285.246, 15.499, 272.322, 346.171, 0.000, 362.883, 0.000, 0.922, 3.847, 0.000, 
63, 4, 0, 191.770, 2358.015, 24.095, 264.627, 22.703, 267.253, 179.337, 0.000, 207.029, 0.000, 0.632, 5.450, 0.000, 
63, 4, 0, 158.418, 2025.349, 21.150, 287.661, 19.797, 277.522, 357.512, 0.000, 352.663, 0.000, 0.902, 4.048, 0.000, 
64, 4, 0, 108.003, 1992.698, 20.047, 291.227, 17.593, 272.993, 231.796, 0.000, 126.799, 0.000, 0.982, 4.048, 0.000, 
64, 4, 0, 100.289, 1918.748, 19.487, 295.576, 19.326, 283.193, 366.609, 0.000, 351.340, 0.000, 0.621, 3.487, 0.000, 
64, 4, 0, 96.782, 1963.582, 17.833, 284.555, 21.100, 278.383, 258.927, 0.000, 248.026, 0.000, 0.812, 8.977, 0.000, 
64, 4, 0, 85.080, 2015.410, 18.295, 805.575, 21.019, 321.554, 192.563, 0.000, 182.704, 0.000, 1.062, 3.206, 0.000, 
64, 4, 0, 133.561, 2149.312, 22.092, 615.367, 16.070, 365.637, 227.428, 0.000, 245.662, 0.000, 1.263, 3.847, 0.000, 
64, 4, 0, 189.957, 2107.584, 19.827, 276.299, 15.098, 277.301, 267.784, 0.000, 265.539, 0.000, 1.102, 4.448, 0.000, 
64, 4, 0, 101.441, 1881.428, 22.542, 264.347, 15.549, 235.633, 801.427, 0.000, 343.967, 0.000, 1.122, 2.766, 0.000, 
64, 4, 0, 104.386, 1911.855, 23.875, 284.054, 15.539, 269.837, 237.005, 0.000, 231.074, 0.000, 0.481, 4.008, 0.000, 
64, 4, 0, 97.062, 1817.027, 18.866, 267.654, 36.008, 298.151, 273.194, 0.000, 252.114, 0.000, 0.771, 2.925, 0.000, 
64, 4, 0, 160.171, 1965.817, 18.876, 810.494, 22.983, 320.632, 262.173, 0.000, 270.789, 0.000, 1.482, 3.166, 0.000, 
65, 4, 0, 148.058, 1999.751, 22.993, 384.282, 14.457, 366.890, 385.926, 0.000, 382.439, 0.000, 0.551, 2.766, 0.000, 
65, 4, 0, 125.145, 1741.184, 21.070, 243.668, 29.565, 272.071, 366.128, 0.000, 364.325, 0.000, 0.812, 3.407, 0.000, 
65, 4, 0, 126.718, 1732.928, 42.660, 324.640, 26.861, 278.053, 186.270, 0.000, 131.728, 0.000, 0.701, 4.048, 0.000, 
65, 4, 0, 81.543, 1940.399, 19.447, 284.726, 18.685, 276.770, 799.193, 0.000, 446.239, 0.000, 0.831, 3.166, 0.000, 
65, 4, 0, 130.806, 1686.852, 21.380, 261.853, 29.646, 275.728, 250.391, 0.000, 239.450, 0.000, 1.133, 3.286, 0.000, 
65, 4, 0, 163.447, 2134.925, 20.388, 275.198, 16.400, 265.509, 236.685, 0.000, 243.458, 0.000, 0.862, 3.887, 0.000, 
65, 4, 0, 229.111, 1910.242, 26.260, 286.329, 24.215, 282.962, 242.015, 0.000, 240.051, 0.000, 0.911, 3.887, 0.000, 
65, 4, 0, 115.146, 1810.726, 36.478, 839.969, 17.893, 323.428, 235.242, 0.000, 261.732, 0.000, 0.992, 6.251, 0.000, 
65, 4, 0, 102.763, 1963.493, 17.934, 289.645, 17.894, 272.673, 254.919, 0.000, 246.784, 0.000, 0.651, 2.925, 0.000, 
65, 4, 0, 185.900, 2158.860, 27.281, 283.262, 17.422, 276.299, 263.857, 0.000, 246.984, 0.000, 0.681, 3.727, 0.000, 
