length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, updoad_device_time, blockingKernelTimeoutDetected, 
88, 1, 0, 22.783, 62.377, 6.302, 177.574, 4.118, 154.511, 153.208, 0.000, 152.607, 0.000, 0.040, 10.780, 0.000, 
88, 1, 0, 20.789, 61.626, 18.375, 189.967, 4.127, 154.420, 153.409, 0.000, 152.407, 0.000, 0.100, 10.379, 0.000, 
88, 1, 0, 23.815, 64.181, 8.756, 179.848, 4.078, 155.633, 152.928, 0.000, 152.447, 0.000, 0.050, 10.780, 0.000, 
88, 1, 0, 21.190, 63.089, 4.678, 176.201, 4.078, 154.410, 152.687, 0.000, 152.807, 0.000, 0.070, 10.540, 0.000, 
88, 1, 0, 21.260, 63.380, 4.568, 176.061, 4.067, 154.200, 152.727, 0.000, 152.286, 0.000, 0.050, 11.181, 0.000, 
88, 1, 0, 20.979, 62.477, 10.901, 181.992, 4.118, 157.587, 152.848, 0.000, 152.526, 0.000, 0.060, 10.580, 0.000, 
88, 1, 0, 23.554, 63.199, 10.189, 181.361, 3.907, 154.380, 153.289, 0.000, 152.566, 0.000, 0.050, 10.580, 0.000, 
89, 1, 0, 21.140, 73.148, 12.413, 185.138, 4.558, 166.182, 164.870, 0.000, 158.177, 0.000, 0.181, 11.221, 0.000, 
89, 1, 0, 22.692, 68.780, 4.658, 164.589, 4.198, 164.550, 174.929, 0.000, 161.103, 0.000, 0.080, 12.424, 0.000, 
89, 1, 0, 21.020, 64.511, 5.120, 172.495, 4.368, 169.168, 165.031, 0.000, 172.484, 0.000, 0.080, 12.304, 0.000, 
89, 1, 0, 22.382, 72.717, 14.066, 203.042, 4.178, 172.173, 179.939, 0.000, 170.481, 0.000, 0.090, 12.263, 0.000, 
89, 1, 0, 21.400, 64.441, 4.579, 170.100, 4.338, 167.585, 166.473, 0.000, 165.111, 0.000, 0.040, 11.542, 0.000, 
89, 1, 0, 21.080, 63.098, 4.419, 185.319, 4.498, 170.881, 164.269, 0.000, 163.869, 0.000, 0.050, 11.141, 0.000, 
89, 1, 0, 21.801, 62.999, 4.669, 183.876, 4.318, 165.651, 160.582, 0.000, 155.292, 0.000, 0.070, 10.941, 0.000, 
89, 1, 0, 21.260, 64.531, 13.666, 186.882, 4.137, 159.720, 158.939, 0.000, 154.330, 0.000, 0.070, 10.781, 0.000, 
89, 1, 0, 20.709, 62.597, 12.865, 191.230, 3.987, 156.995, 159.540, 0.000, 158.538, 0.000, 0.051, 10.780, 0.000, 
89, 1, 0, 21.500, 64.551, 22.543, 200.928, 4.108, 160.973, 159.340, 0.000, 162.144, 0.000, 0.061, 10.660, 0.000, 
90, 1, 0, 21.280, 65.263, 22.652, 205.957, 4.168, 162.957, 161.184, 0.000, 156.214, 0.000, 0.040, 11.061, 0.000, 
90, 1, 0, 21.220, 63.730, 22.743, 202.581, 3.957, 159.370, 161.063, 0.000, 160.261, 0.000, 0.130, 10.620, 0.000, 
90, 1, 0, 24.105, 64.722, 16.851, 192.642, 4.198, 157.516, 156.774, 0.000, 158.257, 0.000, 0.100, 10.940, 0.000, 
90, 1, 0, 21.661, 63.930, 4.559, 179.488, 4.438, 158.608, 156.534, 0.000, 156.895, 0.000, 0.110, 10.740, 0.000, 
90, 1, 0, 21.471, 65.242, 4.439, 179.167, 5.761, 158.589, 156.454, 0.000, 155.693, 0.000, 0.050, 10.941, 0.000, 
90, 1, 0, 21.029, 62.668, 4.659, 179.728, 4.609, 157.977, 156.174, 0.000, 156.053, 0.000, 0.080, 11.061, 0.000, 
90, 1, 0, 21.661, 64.161, 4.639, 179.588, 4.278, 158.458, 156.254, 0.000, 155.853, 0.000, 0.060, 10.780, 0.000, 
90, 1, 0, 21.310, 63.420, 4.638, 179.587, 4.128, 158.408, 156.174, 0.000, 159.019, 0.000, 0.050, 10.821, 0.000, 
90, 1, 0, 21.781, 63.219, 4.629, 179.508, 4.378, 158.137, 156.415, 0.000, 155.934, 0.000, 0.050, 11.141, 0.000, 
90, 1, 0, 21.831, 62.497, 4.860, 180.991, 4.037, 158.127, 156.454, 0.000, 155.733, 0.000, 0.040, 10.741, 0.000, 
91, 1, 0, 21.560, 63.440, 4.388, 180.850, 4.558, 159.450, 157.816, 0.000, 157.175, 0.000, 0.050, 10.620, 0.000, 
91, 1, 0, 22.052, 63.329, 4.599, 181.050, 4.278, 159.621, 158.057, 0.000, 166.754, 0.000, 0.050, 10.700, 0.000, 
91, 1, 0, 22.031, 63.239, 4.549, 189.106, 4.057, 159.389, 157.937, 0.000, 162.546, 0.000, 0.060, 11.342, 0.000, 
91, 1, 0, 22.723, 69.450, 9.318, 189.727, 3.948, 167.555, 163.027, 0.000, 157.817, 0.000, 0.060, 11.262, 0.000, 
91, 1, 0, 21.942, 67.066, 22.923, 204.124, 4.358, 163.998, 163.106, 0.000, 166.714, 0.000, 0.081, 12.664, 0.000, 
91, 1, 0, 22.222, 63.860, 4.909, 181.481, 4.278, 160.091, 158.418, 0.000, 157.135, 0.000, 0.050, 10.700, 0.000, 
91, 1, 0, 22.071, 63.830, 4.529, 186.561, 4.088, 163.608, 165.151, 0.000, 159.580, 0.000, 0.040, 12.544, 0.000, 
91, 1, 0, 22.592, 67.998, 24.236, 204.785, 4.178, 165.962, 163.427, 0.000, 158.258, 0.000, 0.070, 10.941, 0.000, 
91, 1, 0, 21.671, 63.279, 22.672, 281.479, 4.018, 159.610, 162.946, 0.000, 157.416, 0.000, 0.080, 10.901, 0.000, 
91, 1, 0, 21.721, 68.328, 9.218, 190.649, 4.258, 164.850, 162.706, 0.000, 162.065, 0.000, 0.050, 10.419, 0.000, 
92, 1, 0, 21.751, 65.734, 18.164, 196.609, 4.418, 161.734, 159.941, 0.000, 168.557, 0.000, 0.040, 10.940, 0.000, 
92, 1, 0, 22.302, 66.324, 13.887, 192.512, 4.157, 166.032, 160.622, 0.000, 159.580, 0.000, 0.070, 10.539, 0.000, 
92, 1, 0, 22.011, 65.403, 22.693, 207.300, 4.108, 165.581, 164.510, 0.000, 159.220, 0.000, 0.060, 11.141, 0.000, 
92, 1, 0, 21.982, 64.822, 16.381, 193.514, 4.358, 161.153, 159.660, 0.000, 159.460, 0.000, 0.040, 10.780, 0.000, 
92, 1, 0, 22.663, 63.860, 4.569, 188.354, 4.058, 169.419, 164.109, 0.000, 163.988, 0.000, 0.090, 10.980, 0.000, 
92, 1, 0, 22.702, 65.393, 18.345, 200.658, 4.418, 161.363, 159.861, 0.000, 159.219, 0.000, 0.050, 10.981, 0.000, 
92, 1, 0, 21.811, 64.381, 22.563, 205.317, 4.298, 161.203, 164.510, 0.000, 162.706, 0.000, 0.761, 10.500, 0.000, 
92, 1, 0, 22.302, 63.550, 18.304, 197.161, 4.398, 161.754, 159.901, 0.000, 159.940, 0.000, 0.040, 10.540, 0.000, 
92, 1, 0, 22.633, 64.411, 4.619, 183.595, 4.439, 161.885, 164.349, 0.000, 159.139, 0.000, 0.040, 10.901, 0.000, 
92, 1, 0, 22.282, 63.549, 22.703, 201.469, 4.298, 165.571, 159.780, 0.000, 159.340, 0.000, 0.050, 11.020, 0.000, 
93, 1, 0, 24.386, 64.551, 5.020, 184.638, 3.987, 164.259, 161.424, 0.000, 162.746, 0.000, 0.060, 10.941, 0.000, 
93, 1, 0, 22.673, 65.864, 4.749, 189.556, 4.238, 167.175, 165.791, 0.000, 160.862, 0.000, 0.070, 10.901, 0.000, 
93, 1, 0, 22.743, 65.312, 18.194, 203.853, 4.188, 167.535, 165.591, 0.000, 160.902, 0.000, 0.050, 10.941, 0.000, 
93, 1, 0, 22.031, 65.934, 22.653, 205.897, 4.128, 165.832, 167.315, 0.000, 160.501, 0.000, 0.060, 11.222, 0.000, 
93, 1, 0, 30.096, 80.561, 23.504, 207.831, 4.218, 163.337, 165.792, 0.000, 161.264, 0.000, 0.190, 10.700, 0.000, 
93, 1, 0, 22.903, 66.215, 4.669, 188.965, 4.198, 162.897, 161.384, 0.000, 160.622, 0.000, 0.050, 10.540, 0.000, 
93, 1, 0, 28.965, 104.536, 14.006, 198.272, 4.319, 163.117, 165.872, 0.000, 160.902, 0.000, 0.100, 10.740, 0.000, 
93, 1, 0, 25.007, 74.189, 9.328, 193.173, 4.619, 163.468, 165.712, 0.000, 160.942, 0.000, 0.150, 10.900, 0.000, 
93, 1, 0, 22.792, 67.527, 23.013, 207.049, 4.148, 170.400, 168.837, 0.000, 166.994, 0.000, 0.090, 11.742, 0.000, 
93, 1, 0, 22.463, 66.455, 18.404, 197.842, 4.358, 162.916, 163.668, 0.000, 165.151, 0.000, 0.040, 10.580, 0.000, 
94, 1, 0, 23.163, 67.988, 22.823, 204.735, 4.459, 164.991, 167.675, 0.000, 166.994, 0.000, 0.040, 10.701, 0.000, 
94, 1, 0, 22.363, 66.424, 4.708, 187.001, 4.268, 164.810, 163.026, 0.000, 168.597, 0.000, 0.040, 10.660, 0.000, 
94, 1, 0, 22.021, 66.866, 9.127, 194.967, 4.408, 164.349, 167.275, 0.000, 162.345, 0.000, 0.041, 11.222, 0.000, 
94, 1, 0, 22.342, 65.934, 22.612, 212.058, 4.058, 164.329, 162.947, 0.000, 162.426, 0.000, 0.040, 10.900, 0.000, 
94, 1, 0, 22.923, 67.106, 4.629, 190.308, 4.047, 169.288, 167.916, 0.000, 162.626, 0.000, 0.120, 10.981, 0.000, 
94, 1, 0, 22.893, 68.208, 22.633, 204.425, 4.047, 170.901, 167.876, 0.000, 166.113, 0.000, 0.050, 10.620, 0.000, 
94, 1, 0, 22.923, 66.655, 4.699, 261.572, 4.078, 169.379, 167.795, 0.000, 162.225, 0.000, 0.050, 13.625, 0.000, 
94, 1, 0, 24.737, 66.134, 13.686, 194.866, 4.197, 164.950, 171.242, 0.000, 162.425, 0.000, 0.040, 10.700, 0.000, 
94, 1, 0, 22.382, 73.168, 15.739, 196.269, 4.448, 165.010, 167.314, 0.000, 166.873, 0.000, 0.120, 10.580, 0.000, 
94, 1, 0, 22.723, 66.925, 22.643, 204.725, 4.218, 167.295, 162.666, 0.000, 169.960, 0.000, 0.040, 11.181, 0.000, 
95, 1, 0, 22.622, 67.407, 13.565, 200.908, 4.148, 169.428, 171.443, 0.000, 169.839, 0.000, 0.040, 10.981, 0.000, 
95, 1, 0, 23.113, 66.656, 18.184, 270.368, 4.158, 166.303, 169.038, 0.000, 164.068, 0.000, 0.060, 10.820, 0.000, 
95, 1, 0, 25.718, 67.337, 9.137, 192.442, 4.177, 166.453, 165.712, 0.000, 164.109, 0.000, 0.041, 11.221, 0.000, 
95, 1, 0, 22.773, 67.156, 9.327, 196.600, 4.167, 170.640, 169.799, 0.000, 164.309, 0.000, 0.060, 11.141, 0.000, 
95, 1, 0, 22.402, 67.197, 22.682, 220.224, 4.208, 166.663, 164.670, 0.000, 168.798, 0.000, 0.101, 11.181, 0.000, 
95, 1, 0, 22.964, 69.691, 27.010, 209.794, 4.459, 173.486, 168.998, 0.000, 168.998, 0.000, 0.050, 11.021, 0.000, 
95, 1, 0, 22.282, 67.918, 4.588, 262.143, 4.278, 170.971, 169.239, 0.000, 168.837, 0.000, 0.040, 10.861, 0.000, 
95, 1, 0, 24.636, 67.807, 4.880, 187.333, 4.037, 166.693, 172.645, 0.000, 164.309, 0.000, 0.060, 10.700, 0.000, 
95, 1, 0, 22.642, 68.088, 13.576, 200.978, 4.058, 166.143, 169.358, 0.000, 164.069, 0.000, 0.220, 11.101, 0.000, 
95, 1, 0, 22.683, 67.597, 22.773, 223.661, 4.438, 166.433, 164.589, 0.000, 164.349, 0.000, 0.120, 11.020, 0.000, 
96, 1, 0, 23.164, 68.218, 13.586, 203.463, 4.298, 168.306, 171.001, 0.000, 166.073, 0.000, 0.040, 10.941, 0.000, 
96, 1, 0, 22.833, 68.178, 18.285, 271.892, 4.378, 172.304, 173.366, 0.000, 170.481, 0.000, 0.080, 10.981, 0.000, 
96, 1, 0, 22.943, 69.090, 4.829, 197.281, 4.048, 173.156, 175.170, 0.000, 165.712, 0.000, 0.070, 10.860, 0.000, 
96, 1, 0, 23.053, 68.489, 22.743, 207.350, 4.278, 173.616, 166.513, 0.000, 166.032, 0.000, 0.040, 11.301, 0.000, 
96, 1, 0, 23.164, 69.611, 9.147, 201.068, 4.198, 168.897, 166.673, 0.000, 169.158, 0.000, 0.040, 10.820, 0.000, 
96, 1, 0, 23.134, 70.813, 23.013, 207.580, 4.398, 167.765, 166.473, 0.000, 165.752, 0.000, 0.161, 11.261, 0.000, 
96, 1, 0, 23.514, 69.671, 24.035, 214.904, 4.208, 168.056, 171.282, 0.000, 165.791, 0.000, 0.060, 10.820, 0.000, 
96, 1, 0, 25.748, 71.996, 4.999, 193.323, 4.158, 170.200, 170.601, 0.000, 166.192, 0.000, 0.051, 11.221, 0.000, 
96, 1, 0, 23.424, 69.491, 18.074, 207.339, 4.028, 167.856, 170.962, 0.000, 165.672, 0.000, 0.060, 11.061, 0.000, 
96, 1, 0, 22.542, 68.328, 4.588, 189.526, 4.288, 173.857, 170.761, 0.000, 165.752, 0.000, 0.060, 10.661, 0.000, 
97, 1, 0, 22.903, 69.090, 26.911, 214.644, 4.378, 174.718, 172.684, 0.000, 168.157, 0.000, 0.050, 10.781, 0.000, 
97, 1, 0, 23.274, 69.190, 12.344, 256.843, 3.868, 174.669, 172.805, 0.000, 168.598, 0.000, 0.060, 11.021, 0.000, 
97, 1, 0, 22.723, 69.551, 9.107, 200.307, 4.258, 175.850, 172.685, 0.000, 167.314, 0.000, 0.040, 10.821, 0.000, 
97, 1, 0, 22.853, 68.398, 22.953, 209.514, 4.429, 170.170, 172.845, 0.000, 167.234, 0.000, 0.061, 10.861, 0.000, 
97, 1, 0, 22.683, 69.049, 22.923, 213.952, 4.318, 176.802, 168.076, 0.000, 171.843, 0.000, 0.070, 10.740, 0.000, 
97, 1, 0, 23.083, 72.546, 29.515, 217.338, 4.358, 178.296, 172.886, 0.000, 168.838, 0.000, 0.070, 11.141, 0.000, 
97, 1, 0, 22.783, 68.969, 9.078, 199.646, 4.058, 169.479, 172.604, 0.000, 167.355, 0.000, 0.071, 10.820, 0.000, 
97, 1, 0, 22.502, 69.171, 18.054, 205.055, 4.499, 169.629, 172.404, 0.000, 167.676, 0.000, 0.040, 12.343, 0.000, 
97, 1, 0, 22.613, 67.426, 22.693, 210.076, 4.288, 173.085, 174.889, 0.000, 167.115, 0.000, 0.120, 11.061, 0.000, 
97, 1, 0, 23.324, 68.719, 13.916, 204.184, 4.488, 172.845, 172.645, 0.000, 172.244, 0.000, 0.040, 11.061, 0.000, 
98, 1, 0, 29.555, 71.855, 13.996, 201.448, 4.378, 171.171, 173.927, 0.000, 173.326, 0.000, 0.060, 11.261, 0.000, 
98, 1, 0, 23.194, 69.020, 24.456, 217.008, 4.358, 174.518, 169.719, 0.000, 170.240, 0.000, 0.040, 10.780, 0.000, 
98, 1, 0, 23.555, 69.350, 9.177, 201.689, 4.558, 174.167, 174.609, 0.000, 174.048, 0.000, 0.040, 10.820, 0.000, 
98, 1, 0, 23.324, 69.060, 4.659, 192.552, 4.428, 176.011, 174.048, 0.000, 173.286, 0.000, 0.061, 11.101, 0.000, 
98, 1, 0, 23.053, 70.392, 22.803, 215.094, 3.928, 171.333, 174.288, 0.000, 169.198, 0.000, 0.130, 10.740, 0.000, 
98, 1, 0, 24.325, 70.643, 18.225, 215.496, 4.248, 170.961, 169.398, 0.000, 169.158, 0.000, 0.041, 10.861, 0.000, 
98, 1, 0, 23.444, 68.168, 18.205, 206.178, 4.438, 170.982, 174.007, 0.000, 174.047, 0.000, 0.060, 10.780, 0.000, 
98, 1, 0, 23.394, 70.593, 11.582, 256.943, 4.048, 171.272, 174.127, 0.000, 169.118, 0.000, 0.060, 10.860, 0.000, 
98, 1, 0, 24.055, 69.170, 10.149, 202.591, 4.178, 171.403, 174.569, 0.000, 169.358, 0.000, 0.050, 11.061, 0.000, 
98, 1, 0, 23.855, 68.899, 16.501, 204.655, 4.509, 171.493, 174.408, 0.000, 173.406, 0.000, 0.040, 10.821, 0.000, 
99, 1, 0, 23.895, 69.541, 22.733, 216.928, 4.208, 173.145, 171.162, 0.000, 175.290, 0.000, 0.050, 11.140, 0.000, 
99, 1, 0, 23.515, 69.080, 26.039, 218.080, 4.057, 172.785, 179.377, 0.000, 170.761, 0.000, 0.080, 10.781, 0.000, 
99, 1, 0, 23.544, 69.140, 16.191, 206.198, 4.018, 172.895, 176.171, 0.000, 175.370, 0.000, 0.080, 11.301, 0.000, 
99, 1, 0, 24.346, 71.715, 9.347, 203.372, 4.248, 173.216, 171.483, 0.000, 171.122, 0.000, 0.080, 10.981, 0.000, 
99, 1, 0, 23.844, 69.871, 4.719, 194.215, 4.569, 172.986, 171.282, 0.000, 170.841, 0.000, 0.081, 11.061, 0.000, 
99, 1, 0, 24.105, 70.663, 22.753, 212.559, 4.288, 173.165, 175.530, 0.000, 175.410, 0.000, 0.040, 10.820, 0.000, 
99, 1, 0, 23.715, 70.422, 22.903, 216.988, 4.118, 177.955, 171.162, 0.000, 178.857, 0.000, 0.180, 10.980, 0.000, 
99, 1, 0, 24.266, 69.400, 27.281, 216.868, 4.078, 177.854, 176.292, 0.000, 175.610, 0.000, 0.070, 10.701, 0.000, 
99, 1, 0, 23.945, 70.603, 23.003, 212.840, 4.298, 173.166, 175.850, 0.000, 170.561, 0.000, 0.080, 11.301, 0.000, 
99, 1, 0, 24.015, 69.972, 23.013, 218.270, 4.218, 172.805, 171.242, 0.000, 170.681, 0.000, 0.040, 10.620, 0.000, 
100, 1, 0, 24.135, 70.743, 27.031, 217.529, 4.238, 174.619, 173.246, 0.000, 172.204, 0.000, 0.050, 10.981, 0.000, 
100, 1, 0, 23.935, 70.252, 19.667, 215.585, 4.248, 178.806, 177.454, 0.000, 172.685, 0.000, 0.050, 10.900, 0.000, 
100, 1, 0, 24.015, 71.233, 9.498, 205.086, 4.188, 174.629, 178.015, 0.000, 172.284, 0.000, 0.050, 10.620, 0.000, 
100, 1, 0, 24.687, 70.322, 4.599, 203.613, 3.887, 179.638, 177.654, 0.000, 180.339, 0.000, 0.040, 10.941, 0.000, 
100, 1, 0, 23.695, 70.573, 4.789, 264.567, 5.060, 174.819, 177.895, 0.000, 172.645, 0.000, 0.070, 10.861, 0.000, 
100, 1, 0, 24.335, 71.415, 9.417, 205.055, 4.238, 179.618, 177.613, 0.000, 172.324, 0.000, 0.060, 11.101, 0.000, 
100, 1, 0, 23.745, 80.651, 15.750, 209.184, 4.318, 180.800, 177.574, 0.000, 172.805, 0.000, 0.120, 10.740, 0.000, 
100, 1, 0, 23.935, 77.485, 9.709, 204.886, 4.278, 174.398, 177.214, 0.000, 171.883, 0.000, 0.050, 10.860, 0.000, 
100, 1, 0, 25.979, 69.331, 9.177, 205.787, 4.148, 174.838, 177.654, 0.000, 172.083, 0.000, 0.321, 11.582, 0.000, 
100, 1, 0, 25.498, 80.692, 18.685, 214.473, 4.308, 175.139, 177.894, 0.000, 172.163, 0.000, 0.241, 10.781, 0.000, 
101, 1, 0, 26.270, 79.299, 24.025, 222.468, 7.044, 178.566, 179.858, 0.000, 174.609, 0.000, 0.130, 11.301, 0.000, 
101, 1, 0, 24.195, 73.288, 22.853, 215.736, 4.128, 176.001, 179.498, 0.000, 177.574, 0.000, 0.060, 10.820, 0.000, 
101, 1, 0, 24.706, 77.967, 13.986, 210.245, 4.288, 176.112, 178.896, 0.000, 173.526, 0.000, 0.060, 11.061, 0.000, 
101, 1, 0, 23.986, 72.185, 22.813, 220.485, 4.348, 179.357, 179.578, 0.000, 173.807, 0.000, 0.140, 11.181, 0.000, 
101, 1, 0, 37.651, 110.027, 7.795, 298.872, 5.540, 177.534, 179.297, 0.000, 177.414, 0.000, 0.261, 10.700, 0.000, 
101, 1, 0, 26.840, 79.861, 23.864, 218.460, 4.248, 176.272, 179.217, 0.000, 174.168, 0.000, 0.140, 11.061, 0.000, 
101, 1, 0, 24.706, 71.315, 22.752, 215.395, 4.318, 175.880, 181.020, 0.000, 174.007, 0.000, 0.071, 10.860, 0.000, 
101, 1, 0, 24.306, 72.686, 22.763, 221.206, 4.198, 176.422, 178.897, 0.000, 174.128, 0.000, 0.060, 10.860, 0.000, 
101, 1, 0, 24.496, 71.605, 14.838, 212.139, 4.078, 176.281, 174.809, 0.000, 174.127, 0.000, 0.070, 10.940, 0.000, 
101, 1, 0, 24.225, 71.996, 22.873, 216.958, 4.168, 180.068, 174.969, 0.000, 174.087, 0.000, 0.060, 11.061, 0.000, 
102, 1, 0, 24.456, 71.985, 18.144, 218.461, 4.258, 182.353, 180.660, 0.000, 175.650, 0.000, 0.040, 10.780, 0.000, 
102, 1, 0, 24.356, 72.146, 15.318, 214.052, 4.128, 181.151, 180.860, 0.000, 175.931, 0.000, 0.060, 11.301, 0.000, 
102, 1, 0, 24.476, 70.733, 18.344, 213.421, 4.378, 182.664, 178.737, 0.000, 175.650, 0.000, 0.040, 11.141, 0.000, 
102, 1, 0, 24.456, 71.254, 13.886, 292.730, 4.579, 177.955, 180.659, 0.000, 175.851, 0.000, 0.150, 11.020, 0.000, 
102, 1, 0, 24.596, 71.494, 22.723, 231.035, 4.448, 183.605, 180.861, 0.000, 180.379, 0.000, 0.050, 11.061, 0.000, 
102, 1, 0, 24.015, 71.484, 10.169, 209.504, 4.038, 182.433, 180.739, 0.000, 180.139, 0.000, 0.080, 10.901, 0.000, 
102, 1, 0, 24.476, 71.144, 22.822, 218.040, 5.460, 178.285, 176.372, 0.000, 175.450, 0.000, 0.170, 10.980, 0.000, 
102, 1, 0, 25.317, 72.357, 10.209, 210.515, 4.158, 178.566, 175.811, 0.000, 183.745, 0.000, 0.050, 10.700, 0.000, 
102, 1, 0, 24.756, 72.076, 12.082, 212.239, 4.358, 182.854, 180.941, 0.000, 175.930, 0.000, 0.071, 11.422, 0.000, 
102, 1, 0, 24.185, 71.183, 9.077, 208.162, 4.218, 182.503, 185.709, 0.000, 180.339, 0.000, 0.051, 10.780, 0.000, 
103, 1, 0, 24.696, 71.895, 13.927, 214.684, 4.208, 179.909, 182.263, 0.000, 177.414, 0.000, 0.050, 11.101, 0.000, 
103, 1, 0, 24.245, 71.114, 20.108, 218.741, 4.088, 182.914, 179.377, 0.000, 177.174, 0.000, 0.040, 10.620, 0.000, 
103, 1, 0, 24.376, 70.954, 22.813, 225.684, 4.078, 184.277, 183.585, 0.000, 181.501, 0.000, 0.040, 11.141, 0.000, 
103, 1, 0, 24.967, 75.171, 23.074, 221.667, 4.148, 179.778, 182.263, 0.000, 177.333, 0.000, 0.081, 10.660, 0.000, 
103, 1, 0, 24.356, 75.311, 9.208, 210.035, 4.038, 179.708, 182.744, 0.000, 182.022, 0.000, 0.050, 10.780, 0.000, 
103, 1, 0, 24.656, 72.567, 22.722, 223.119, 4.128, 179.808, 186.190, 0.000, 177.093, 0.000, 0.050, 11.141, 0.000, 
103, 1, 0, 24.055, 71.515, 12.994, 213.000, 4.118, 179.318, 182.223, 0.000, 182.623, 0.000, 0.060, 10.620, 0.000, 
103, 1, 0, 28.934, 73.348, 4.699, 205.727, 4.148, 181.241, 178.216, 0.000, 177.533, 0.000, 0.140, 10.981, 0.000, 
103, 1, 0, 24.576, 71.975, 15.659, 209.664, 4.439, 182.674, 182.303, 0.000, 177.695, 0.000, 0.060, 11.141, 0.000, 
103, 1, 0, 23.955, 72.115, 18.155, 219.243, 4.208, 179.307, 178.014, 0.000, 177.654, 0.000, 0.040, 11.021, 0.000, 
104, 1, 0, 24.236, 73.098, 21.781, 224.762, 4.008, 186.080, 179.617, 0.000, 183.746, 0.000, 0.040, 10.821, 0.000, 
104, 1, 0, 24.396, 72.707, 22.723, 221.086, 4.358, 181.371, 184.387, 0.000, 179.057, 0.000, 0.051, 10.861, 0.000, 
104, 1, 0, 24.977, 74.541, 12.333, 214.593, 3.898, 181.151, 184.145, 0.000, 179.017, 0.000, 0.080, 11.181, 0.000, 
104, 1, 0, 24.937, 72.667, 18.314, 220.965, 4.258, 186.191, 179.778, 0.000, 179.297, 0.000, 0.060, 11.462, 0.000, 
104, 1, 0, 26.540, 73.999, 8.857, 211.548, 4.148, 186.340, 184.227, 0.000, 179.057, 0.000, 0.051, 10.820, 0.000, 
104, 1, 0, 24.817, 72.757, 22.732, 219.993, 4.419, 189.557, 184.346, 0.000, 187.392, 0.000, 0.040, 10.780, 0.000, 
104, 1, 0, 24.416, 72.806, 4.969, 271.270, 4.438, 188.925, 179.377, 0.000, 179.097, 0.000, 0.060, 10.981, 0.000, 
104, 1, 0, 24.797, 72.346, 22.713, 225.284, 4.127, 185.889, 187.633, 0.000, 179.697, 0.000, 0.060, 10.701, 0.000, 
104, 1, 0, 24.767, 73.127, 22.683, 220.014, 4.348, 181.171, 179.738, 0.000, 178.937, 0.000, 0.060, 11.101, 0.000, 
104, 1, 0, 24.246, 72.937, 22.502, 225.294, 4.248, 181.080, 183.946, 0.000, 183.906, 0.000, 0.050, 10.580, 0.000, 
105, 1, 0, 24.666, 73.017, 4.648, 210.485, 4.258, 188.335, 181.421, 0.000, 180.420, 0.000, 0.060, 11.221, 0.000, 
105, 1, 0, 24.897, 72.386, 4.739, 208.743, 4.248, 182.733, 185.268, 0.000, 180.259, 0.000, 0.051, 10.700, 0.000, 
105, 1, 0, 24.927, 79.590, 26.119, 231.375, 4.068, 183.024, 185.669, 0.000, 181.902, 0.000, 0.090, 10.741, 0.000, 
105, 1, 0, 24.977, 72.917, 22.693, 222.890, 4.107, 182.843, 186.029, 0.000, 180.860, 0.000, 0.040, 10.821, 0.000, 
105, 1, 0, 24.867, 75.693, 13.876, 212.750, 4.328, 187.793, 186.391, 0.000, 180.940, 0.000, 0.040, 11.101, 0.000, 
105, 1, 0, 25.618, 73.018, 4.608, 204.204, 4.238, 189.306, 187.913, 0.000, 180.660, 0.000, 0.050, 10.861, 0.000, 
105, 1, 0, 26.219, 79.370, 18.795, 222.107, 4.359, 187.393, 182.062, 0.000, 184.907, 0.000, 0.100, 10.741, 0.000, 
105, 1, 0, 24.596, 72.897, 22.843, 226.666, 4.157, 183.364, 189.797, 0.000, 180.900, 0.000, 0.070, 10.781, 0.000, 
105, 1, 0, 24.907, 72.076, 5.761, 204.795, 3.988, 191.490, 185.549, 0.000, 180.700, 0.000, 0.060, 10.580, 0.000, 
105, 1, 0, 24.536, 73.789, 19.366, 225.945, 4.388, 182.523, 181.181, 0.000, 180.299, 0.000, 0.060, 10.941, 0.000, 
106, 1, 0, 24.866, 73.218, 4.519, 210.576, 4.218, 184.166, 183.104, 0.000, 182.623, 0.000, 0.050, 10.740, 0.000, 
106, 1, 0, 25.348, 74.650, 21.240, 225.755, 4.699, 184.858, 187.232, 0.000, 182.423, 0.000, 0.060, 11.021, 0.000, 
106, 1, 0, 25.418, 74.099, 4.579, 210.646, 4.198, 185.139, 187.313, 0.000, 182.223, 0.000, 0.050, 11.101, 0.000, 
106, 1, 0, 25.097, 75.843, 13.846, 294.083, 4.248, 189.637, 187.192, 0.000, 186.752, 0.000, 0.050, 11.301, 0.000, 
106, 1, 0, 24.997, 75.532, 4.879, 210.546, 4.158, 188.775, 187.593, 0.000, 184.187, 0.000, 0.080, 10.940, 0.000, 
106, 1, 0, 24.916, 74.320, 4.689, 212.610, 4.108, 185.920, 187.432, 0.000, 182.423, 0.000, 0.060, 10.821, 0.000, 
106, 1, 0, 25.417, 72.978, 22.682, 228.850, 4.338, 184.387, 182.984, 0.000, 186.831, 0.000, 0.130, 10.780, 0.000, 
